#{"t_start": 1614252691.418022}
r,l,t,rew_unnormalized,forces
1.6868001,32.0,2707.2389855384827,-13467.445,1033.0038
1.6694515,32.0,2719.8967578411102,-13773.99,1035.1377
1.7018405,32.0,2732.219880104065,-12942.543,1022.4849
1.7330105,32.0,2744.6375279426575,-12136.745,1030.8237
1.6921883,32.0,2757.082881450653,-12977.51,1004.38873
1.7186203,32.0,2768.867819786072,-12281.459,989.4881
1.7205433,32.0,2781.3877782821655,-12149.537,1012.79834
1.6797173,32.0,2793.9088990688324,-12992.14,1017.19666
1.6976578,32.0,2806.3959815502167,-12498.577,1014.1953
1.7305409,32.0,2818.969008922577,-11669.379,1013.5061
1.6863104,32.0,2831.4826757907867,-12580.5,995.21234
1.6980984,32.0,2843.708886861801,-12229.179,1016.1722
1.7245412,32.0,2856.207025051117,-11548.925,1019.82166
1.7518363,32.0,2868.811006784439,-10848.956,1001.6298
1.7206976,32.0,2881.351987838745,-11463.741,990.1422
1.7291842,32.0,2893.8518476486206,-11192.325,999.9004
1.7103891,32.0,2906.191607236862,-11521.505,1006.55774
1.6487905,32.0,2918.5748114585876,-12815.732,997.9659
1.6425987,32.0,2931.1283736228943,-12873.325,1018.7059
1.7428282,32.0,2942.852735519409,-10572.272,963.97296
1.6700616,32.0,2955.2576134204865,-12101.597,1012.3652
1.6965152,32.0,2967.2462837696075,-11433.192,995.35767
1.6843337,32.0,2979.3840007781982,-11625.478,1026.0457
1.6841968,32.0,2992.1414659023285,-11548.445,1023.3971
1.7020006,32.0,3003.9766504764557,-11078.996,1020.26666
1.7007096,32.0,3016.4526121616364,-11032.664,1014.7097
1.6728544,32.0,3028.86167883873,-11563.16,1012.04297
1.6653699,32.0,3041.2234432697296,-11651.355,1003.4228
1.7071348,32.0,3053.61674952507,-10664.233,1008.0095
1.6957207,32.0,3066.0347180366516,-10836.963,1025.7091
1.701263,32.0,3078.5019183158875,-10644.924,1015.73346
1.6315728,32.0,3090.974417448044,-12079.44,1033.5403
1.6706096,32.0,3103.320725440979,-11161.753,1014.5118
1.6852783,32.0,3115.679764032364,-10769.878,989.03015
1.7234049,32.0,3128.1331799030304,-9874.968,989.7022
1.6050007,32.0,3140.5752148628235,-12347.397,1013.6463
1.6844258,32.0,3153.0504446029663,-10574.091,974.50745
1.7111777,32.0,3164.6965944767,-9931.673,995.6615
1.59946,32.0,3176.50497841835,-12242.077,1002.49945
1.627619,32.0,3188.5725824832916,-11576.237,1008.4192
1.6086113,32.0,3200.9643437862396,-11911.983,1009.13477
1.6463054,32.0,3213.3636152744293,-11044.673,1033.5574
1.6806618,32.0,3225.991265296936,-10245.866,1010.99475
1.6114528,32.0,3238.3794617652893,-11642.633,1025.0238
1.7257886,32.0,3250.9814009666443,-9161.181,998.6814
1.6208274,32.0,3263.3017926216125,-11306.33,1019.7247
1.5751375,32.0,3275.8317618370056,-12198.914,1004.6312
1.6965448,32.0,3287.986274242401,-9586.818,990.46686
1.657388,32.0,3300.362998008728,-10339.498,1013.2134
1.6903156,32.0,3312.7738494873047,-9583.829,999.0728
1.6345112,32.0,3325.2489924430847,-10683.535,1016.0132
1.6307344,32.0,3337.7359240055084,-10697.745,987.0857
1.5962977,32.0,3350.0578775405884,-11351.865,1016.4992
1.5995826,32.0,3362.3534421920776,-11217.255,1021.2812
1.6122849,32.0,3374.7043826580048,-10892.352,994.14417
1.5297403,32.0,3387.3506288528442,-12538.91,1020.4734
1.5575311,32.0,3399.8665487766266,-11908.934,1030.6864
1.62361,32.0,3412.3423936367035,-10486.315,1001.3967
1.5811715,32.0,3424.719596862793,-11297.655,1007.9699
1.5540456,32.0,3437.271539211273,-11795.6875,1026.8833
1.5685121,32.0,3449.0154078006744,-11441.1875,1005.2257
1.6511512,32.0,3460.588833808899,-9690.215,991.57306
1.5942885,32.0,3473.1063005924225,-10787.934,1009.343
1.6474684,32.0,3485.2596397399902,-9644.181,975.9917
1.5322591,32.0,3497.7244942188263,-11933.758,1030.0131
1.6435872,32.0,3510.264196395874,-9611.913,997.0287
1.5277408,32.0,3522.8188469409943,-11904.076,1004.36096
1.6343387,32.0,3535.429387331009,-9690.563,1004.0243
1.5878587,32.0,3547.7713923454285,-10570.245,1005.3638
1.5452276,32.0,3559.835726737976,-11373.505,1051.2281
1.5577729,32.0,3572.2153482437134,-11067.349,1012.462
1.5867412,32.0,3584.3280012607574,-10426.442,1004.66583
1.6159263,32.0,3596.993715286255,-9786.092,985.795
1.6164424,32.0,3609.4205141067505,-9719.127,981.8008
1.4854445,32.0,3622.2496931552887,-12283.972,1018.1601
1.5494026,32.0,3635.4174077510834,-10956.996,1005.979
1.5447757,32.0,3648.3927733898163,-10996.43,992.7497
1.5997657,32.0,3661.0798132419586,-9845.197,996.2954
1.5808331,32.0,3674.055813074112,-10168.7,1006.81287
1.594658,32.0,3686.963023662567,-9839.389,995.2255
1.582318,32.0,3699.6950442790985,-10031.195,1004.4373
1.5505334,32.0,3712.8210191726685,-10606.659,996.224
1.5813702,32.0,3726.078426837921,-9946.043,994.7336
1.6269215,32.0,3739.540467739105,-8994.652,962.35565
1.5565261,32.0,3752.8202180862427,-10328.396,985.14154
1.5879729,32.0,3765.7905175685883,-9659.275,972.4232
1.5805987,32.0,3778.9299437999725,-9749.929,986.69666
1.517572,32.0,3792.525852918625,-10932.099,1002.1182
1.5779415,32.0,3805.487458705902,-9701.955,1004.5246
1.5699375,32.0,3818.071341276169,-9807.791,971.08966
1.6289372,32.0,3830.6759300231934,-8606.751,960.3119
1.5376838,32.0,3844.273421525955,-10331.066,995.26917
1.5698122,32.0,3856.9160294532776,-9658.01,986.0695
1.5361933,32.0,3869.1421523094177,-10262.645,1003.2861
1.6039457,32.0,3882.0617446899414,-8901.718,973.05396
1.5593693,32.0,3894.8409559726715,-9713.452,988.34985
1.5977763,32.0,3907.285304784775,-8922.265,988.1069
1.5616258,32.0,3919.7831785678864,-9569.402,979.4984
1.5301712,32.0,3932.6998732089996,-10126.744,994.94946
1.4969773,32.0,3945.997008085251,-10718.59,1017.9942
1.5102996,32.0,3959.2341825962067,-10416.486,991.77924
1.5836177,32.0,3972.0418858528137,-8964.619,985.0664
1.5081149,32.0,3984.5128190517426,-10362.296,993.575
1.4663733,32.0,3997.782168149948,-11114.293,1001.8907
1.541276,32.0,4010.3488578796387,-9641.575,1004.8694
1.5113412,32.0,4023.0661973953247,-10165.651,991.1412
1.564814,32.0,4035.848260164261,-9101.165,981.4025
1.5329416,32.0,4048.2487330436707,-9663.114,1003.4161
1.58921,32.0,4060.839056491852,-8551.165,980.845
1.5097609,32.0,4073.573910713196,-10007.913,1004.1708
1.5076596,32.0,4085.662411212921,-10005.037,995.93976
1.5869017,32.0,4098.278048276901,-8462.662,978.7061
1.5442169,32.0,4110.802328586578,-9221.367,989.9162
1.4977945,32.0,4123.270091056824,-10052.963,1006.17053
1.5022779,32.0,4135.947918891907,-9924.285,992.54065
1.5378102,32.0,4148.550493955612,-9214.139,983.8946
1.4549729,32.0,4160.840728998184,-10721.325,1003.6767
1.5046709,32.0,4173.2994248867035,-9752.31,1000.2071
1.4463333,32.0,4185.5025453567505,-10797.626,1005.8407
1.4726673,32.0,4197.983120679855,-10265.856,991.5178
1.5390931,32.0,4210.5313374996185,-8988.934,974.22437
1.5213645,32.0,4223.181079864502,-9275.653,976.2531
1.566736,32.0,4235.649943351746,-8391.225,981.67896
1.4570614,32.0,4248.065657615662,-10382.75,980.582
1.4958622,32.0,4260.571942090988,-9622.815,995.24445
1.5243186,32.0,4272.813353300095,-9057.141,976.5045
1.5220363,32.0,4284.365060329437,-9054.917,964.51904
1.522448,32.0,4296.516592502594,-9006.932,958.37946
1.4676176,32.0,4309.034325122833,-9974.971,1009.8564
1.5323313,32.0,4321.493087768555,-8746.247,981.6253
1.4213648,32.0,4334.398117303848,-10741.566,977.1799
1.4785109,32.0,4346.939359903336,-9656.557,988.25885
1.5259538,32.0,4359.182804822922,-8751.868,953.17126
1.5143657,32.0,4371.86915230751,-8921.1875,971.2357
1.3915068,32.0,4384.437016010284,-11123.111,991.26544
1.4979596,32.0,4396.334993362427,-9146.496,967.46606
1.5597577,32.0,4407.894855737686,-7983.2725,962.01556
1.4872034,32.0,4419.897629976273,-9260.952,958.65607
1.3895292,32.0,4432.906708240509,-10996.188,986.10095
1.5196352,32.0,4445.022309064865,-8602.164,964.7361
1.4901993,32.0,4457.311958551407,-9095.308,978.34406
1.4843253,32.0,4469.797044038773,-9163.604,953.46783
1.5579224,32.0,4482.37948346138,-7796.45,924.40344
1.4803362,32.0,4494.799413442612,-9156.272,975.71967
1.5230542,32.0,4507.277173757553,-8348.843,951.78217
1.4821662,32.0,4519.674523115158,-9047.752,980.9651
1.5004191,32.0,4532.306604146957,-8681.807,963.11505
1.4152691,32.0,4545.0087287425995,-10172.934,989.65454
1.4514812,32.0,4557.7880165576935,-9487.766,985.1758
1.4892697,32.0,4570.446527719498,-8776.73,971.6478
1.4482008,32.0,4583.098274707794,-9473.285,967.5606
1.470124,32.0,4595.624243974686,-9045.077,962.8741
1.5346755,32.0,4608.332338094711,-7860.928,951.313
1.3420157,32.0,4620.595134019852,-11249.638,977.26263
1.4516792,32.0,4633.307749032974,-9269.453,983.9903
1.4358333,32.0,4645.790819644928,-9515.646,988.0425
1.4071735,32.0,4658.456741571426,-9987.823,970.2429
1.4011594,32.0,4671.366689682007,-10060.721,982.2288
1.502456,32.0,4684.33868265152,-8238.113,966.1881
1.4355503,32.0,4697.220714092255,-9383.579,973.2213
1.4499217,32.0,4709.842047214508,-9094.944,959.8925
1.4806027,32.0,4722.62982749939,-8522.473,968.76697
1.4199618,32.0,4736.053333997726,-9553.298,984.5608
1.4877632,32.0,4749.099157810211,-8329.802,973.61273
1.4274089,32.0,4762.205020427704,-9353.078,944.068
1.4036522,32.0,4774.770646810532,-9736.684,989.9531
1.4309878,32.0,4787.242231369019,-9224.822,986.9882
1.4441372,32.0,4799.719918012619,-8963.129,959.1168
1.4398482,32.0,4811.887864351273,-9004.65,962.7261
1.3794855,32.0,4824.543450832367,-10023.577,971.47314
1.4502206,32.0,4837.067154884338,-8761.062,944.15173
1.4999167,32.0,4849.587110042572,-7865.725,949.8378
1.3717604,32.0,4861.855585336685,-10055.376,960.4317
1.4569892,32.0,4874.408265590668,-8546.752,937.57806
1.3605922,32.0,4887.033477306366,-10181.279,994.7378
1.4554268,32.0,4899.442478656769,-8514.001,922.0125
1.4847652,32.0,4911.993491649628,-7975.3296,948.26117
1.4081541,32.0,4924.5381236076355,-9262.027,969.26025
1.4552941,32.0,4936.826684713364,-8421.064,971.1929
1.4039592,32.0,4949.3622941970825,-9270.143,960.42303
1.3710724,32.0,4961.936820745468,-9805.072,983.8063
1.3606623,32.0,4974.38569688797,-9951.487,969.7986
1.4093604,32.0,4986.8495988845825,-9089.039,971.1477
1.3275183,32.0,4998.56994843483,-10459.661,979.9604
1.4142572,32.0,5010.716706037521,-8948.645,964.0606
1.4143392,32.0,5023.232505321503,-8916.2295,971.5725
1.365647,32.0,5035.610249519348,-9715.794,963.5167
1.3433867,32.0,5047.268854856491,-10067.059,980.07477
1.3402426,32.0,5059.6456689834595,-10091.52,984.3136
1.4755107,32.0,5072.111097335815,-7765.6475,962.3189
1.4029237,32.0,5084.715053081512,-8964.27,975.6158
1.3798316,32.0,5097.162899255753,-9326.937,991.8938
1.4484725,32.0,5109.578740119934,-8136.5933,961.1336
1.4483355,32.0,5122.1241092681885,-8108.9473,942.12256
1.3932507,32.0,5134.496233701706,-9007.501,966.96625
1.4631627,32.0,5146.982579231262,-7801.167,948.81195
1.4173572,32.0,5159.622075080872,-8541.677,980.03424
1.380569,32.0,5172.1255621910095,-9131.394,972.43964
1.468536,32.0,5184.958948612213,-7625.0454,968.68445
1.4307617,32.0,5197.143889904022,-8228.758,960.0767
1.4573083,32.0,5209.605463504791,-7754.105,961.75476
1.3839031,32.0,5221.718696117401,-8953.521,963.51654
1.399765,32.0,5233.951844930649,-8662.625,957.3693
1.444105,32.0,5246.647918224335,-7893.8027,946.68335
1.4483162,32.0,5259.342378616333,-7794.7344,957.0627
1.4573848,32.0,5271.830107212067,-7613.761,945.2364
1.3925394,32.0,5284.384619951248,-8663.461,976.1511
1.3307974,32.0,5297.062295198441,-9663.325,997.4285
1.4242702,32.0,5309.426385879517,-8084.6943,966.8385
1.3070092,32.0,5321.9558391571045,-10001.061,987.11
1.3997079,32.0,5334.008825778961,-8439.939,984.60065
1.3331249,32.0,5346.261302471161,-9515.157,982.0568
1.4405247,32.0,5358.216959476471,-7713.0405,944.8311
1.4501941,32.0,5370.655464172363,-7526.0283,943.8977
1.4043654,32.0,5383.273149728775,-8253.2,954.2634
1.4209958,32.0,5395.611056804657,-7951.8325,955.40594
1.3598286,32.0,5408.076903343201,-8930.392,946.8543
1.4406686,32.0,5420.5032351017,-7577.3926,946.43524
1.379787,32.0,5433.007633924484,-8548.965,981.9967
1.4653659,32.0,5445.114391326904,-7119.695,940.8717
1.3419812,32.0,5457.510484695435,-9113.356,978.03674
1.4174781,32.0,5469.882311105728,-7851.346,944.0084
1.3586994,32.0,5481.544354200363,-8786.096,956.29486
1.4054166,32.0,5493.443440914154,-7998.502,977.67474
