#{"t_start": 1613491188.3645885}
r,l,t,rew_unnormalized,forces
1.6861104,32.0,654.685791015625,123140.87,10698.115
1.9884716,32.0,665.7713830471039,105551.97,10439.34
1.807955,32.0,676.7086570262909,114111.7,10681.576
1.3059269,32.0,688.4748845100403,139999.67,10955.683
1.578752,32.0,700.2301440238953,124701.99,10815.907
1.5287886,32.0,711.9050245285034,126150.72,10760.6
1.7132618,32.0,722.9504563808441,115593.81,10733.565
1.9964606,32.0,733.886670589447,99812.71,10530.014
1.8108702,32.0,744.9052073955536,108463.01,10706.902
2.2659009,32.0,756.7828657627106,83846.8,10431.722
1.5902905,32.0,768.6185774803162,117730.68,10808.461
2.0424776,32.0,780.4867608547211,93605.14,10445.019
1.4465796,32.0,792.3749873638153,123175.9,10845.647
1.7988216,32.0,804.1952753067017,104508.09,10820.125
1.9690194,32.0,816.3986167907715,95074.31,10573.018
2.246233,32.0,828.3800675868988,80292.26,10429.034
2.2543318,32.0,840.2546761035919,78943.59,10453.938
2.0922718,32.0,851.5122299194336,86140.33,10630.557
2.3108044,32.0,862.4558842182159,74568.47,10439.714
1.6333472,32.0,873.5550019741058,106838.32,10893.07
2.0921605,32.0,885.4062571525574,83789.52,10712.816
2.2261097,32.0,897.2747588157654,76496.01,10608.339
2.2810423,32.0,908.9598073959351,73033.9,10580.506
2.1401424,32.0,920.8189072608948,78935.01,10696.128
2.3961163,32.0,932.6406924724579,66046.945,10486.715
2.3642297,32.0,943.6337740421295,66746.945,10581.001
2.3444717,32.0,955.1552793979645,66909.234,10601.731
2.4112122,32.0,966.8568382263184,63000.68,10651.103
2.315901,32.0,978.3048114776611,66722.016,10492.611
2.2595422,32.0,989.7095539569855,68544.35,10738.741
2.4402785,32.0,1000.7604866027832,59575.8,10569.139
2.3939266,32.0,1011.7337985038757,61022.727,10551.3125
2.2673066,32.0,1022.6368272304535,66081.09,10613.5625
2.161621,32.0,1033.966668844223,70224.6,10710.329
2.225022,32.0,1045.868558883667,66717.74,10650.339
2.3980875,32.0,1057.681602716446,58359.36,10580.585
2.3616133,32.0,1069.2603688240051,59303.75,10486.776
2.581118,32.0,1080.9810903072357,48917.297,10461.838
2.486247,32.0,1092.841378211975,52426.953,10614.55
2.472007,32.0,1104.1509668827057,52453.88,10752.856
2.5336175,32.0,1115.7280669212341,49109.465,10616.228
2.5221324,32.0,1127.5312740802765,48999.895,10498.749
2.5225441,32.0,1139.2319684028625,48391.906,10540.204
2.360276,32.0,1150.9145812988281,54790.84,10511.446
2.4164703,32.0,1163.228144645691,51791.22,10671.992
2.37753,32.0,1175.0069110393524,52900.035,10763.012
2.4532416,32.0,1186.341227054596,49108.797,10580.426
2.3824344,32.0,1197.8000531196594,51565.72,10628.699
2.4998765,32.0,1209.6389393806458,46086.215,10610.35
2.579929,32.0,1221.526941537857,42201.703,10760.803
2.5558867,32.0,1233.4608392715454,42644.656,10514.725
2.6427972,32.0,1245.1472482681274,38493.266,10524.946
2.5931866,32.0,1256.9162046909332,40034.164,10595.496
2.6189902,32.0,1268.2958245277405,38447.26,10618.781
2.5090616,32.0,1279.4355945587158,42434.33,10560.531
2.545059,32.0,1290.8422384262085,40434.94,10537.874
2.5453472,32.0,1302.5131342411041,39936.043,10557.34
2.5073357,32.0,1313.671623468399,41006.176,10788.621
2.563698,32.0,1325.2944543361664,38250.47,10654.321
2.5173557,32.0,1337.0782263278961,39616.28,10391.21
2.4465215,32.0,1349.0580396652222,42007.023,10481.49
2.6493232,32.0,1360.7642512321472,33491.97,10288.384
2.649447,32.0,1372.505490064621,32999.844,10395.437
2.5060804,32.0,1384.2436854839325,38218.12,10958.54
2.5155442,32.0,1395.309527873993,37387.254,10485.347
2.3986695,32.0,1407.4602432250977,41528.05,10670.51
2.3475318,32.0,1419.4879050254822,43135.92,10464.519
2.5506387,32.0,1431.0666508674622,34808.836,10559.528
2.500454,32.0,1442.9474883079529,36338.727,10443.606
2.615068,32.0,1454.6640651226044,31510.332,10610.4
2.5208507,32.0,1466.2972874641418,34706.348,10465.562
2.4396067,32.0,1477.2215843200684,37427.543,10533.318
2.627149,32.0,1488.4637246131897,29860.703,10407.425
2.5670652,32.0,1500.0613057613373,31753.902,10449.692
2.6100035,32.0,1511.873305797577,29736.6,10448.05
2.595134,32.0,1523.7084255218506,29887.738,10452.888
2.518323,32.0,1535.6084134578705,32383.645,10368.013
2.5375817,32.0,1547.5721607208252,31311.545,10498.415
2.5006716,32.0,1559.6031262874603,32288.645,10601.206
2.4423413,32.0,1571.4120230674744,34106.984,10779.116
2.6395166,32.0,1582.8571650981903,26436.387,10259.116
2.5434809,32.0,1594.9389307498932,29617.447,10636.22
2.6030526,32.0,1606.7549757957458,27072.88,10489.778
2.5513482,32.0,1619.1991753578186,28615.037,10622.479
2.5451102,32.0,1631.9280037879944,28472.695,10503.602
2.556689,32.0,1644.7451615333557,27719.074,10289.108
2.582591,32.0,1657.3466482162476,26430.455,10400.869
2.4992807,32.0,1669.546957731247,29106.24,10597.947
2.4790673,32.0,1681.5593974590302,29504.842,10400.277
2.6063247,32.0,1693.4446177482605,24615.078,10136.116
2.4212906,32.0,1705.420684337616,30902.545,10323.041
2.4877546,32.0,1717.3577387332916,28216.355,10553.251
2.5481627,32.0,1729.3353118896484,25751.668,10220.728
2.564219,32.0,1741.353500366211,24869.695,10397.97
2.5495849,32.0,1753.4503560066223,25080.977,10320.879
2.6155207,32.0,1765.6791219711304,22440.244,10123.656
2.5839329,32.0,1777.7578296661377,23241.918,10113.52
2.5606763,32.0,1790.3040392398834,23747.277,10423.805
2.48478,32.0,1802.123494386673,26089.135,10588.254
2.5416794,32.0,1814.9634728431702,23829.328,10444.137
2.5329783,32.0,1829.254566669464,23826.633,10386.543
2.452182,32.0,1843.5167803764343,26330.596,10617.365
2.5807745,32.0,1858.0335614681244,21628.03,10415.354
2.5582535,32.0,1872.5413839817047,22104.465,10358.856
2.5641003,32.0,1886.950481414795,21625.11,10320.972
2.5285642,32.0,1901.317642211914,22567.637,10149.992
2.489921,32.0,1915.8887639045715,23590.25,10484.447
2.5340106,32.0,1930.3383769989014,21822.984,10223.01
2.5745983,32.0,1944.6506297588348,20174.584,10156.994
2.5088754,32.0,1959.0056807994843,22116.248,10164.318
2.632508,32.0,1973.2358765602112,17710.164,10097.651
2.4410753,32.0,1987.644290447235,23855.99,10349.697
2.6092095,32.0,2002.2958056926727,17975.78,10292.374
2.5577552,32.0,2016.2668731212616,19434.832,10198.571
2.4696953,32.0,2030.4735054969788,22101.223,10348.212
2.4902923,32.0,2044.8273079395294,21164.752,10241.387
2.5479822,32.0,2059.16308259964,19008.57,10112.178
2.5194147,32.0,2073.348603248596,19702.807,10207.417
2.4800959,32.0,2087.5895969867706,20753.213,10430.414
2.5097284,32.0,2101.994531393051,19531.69,10177.767
2.51055,32.0,2116.7040359973907,19266.773,10319.427
2.4563632,32.0,2131.231856584549,20792.525,10375.763
2.5162735,32.0,2145.5585329532623,18620.475,10223.515
2.5543063,32.0,2159.977252483368,17153.354,10056.959
2.5098171,32.0,2174.4603826999664,18350.584,10318.606
2.463524,32.0,2188.7291951179504,19611.914,10313.875
2.4894204,32.0,2203.4125742912292,18554.047,10254.885
2.469273,32.0,2217.7904398441315,18980.904,10280.487
2.458353,32.0,2232.3595967292786,19106.18,10437.817
2.47598,32.0,2246.761442899704,18326.775,10268.657
2.490163,32.0,2261.0786151885986,17654.918,10220.321
2.4864204,32.0,2275.5325860977173,17553.617,10323.707
2.5709608,32.0,2289.899786233902,14671.36,10230.943
2.4799242,32.0,2304.692008972168,17320.967,10298.841
2.4155428,32.0,2319.211456298828,19120.049,10107.749
2.4988792,32.0,2333.9128677845,16317.557,10212.427
2.4292858,32.0,2348.508209466934,18280.664,10360.914
2.521512,32.0,2363.06209564209,15200.332,10173.43
2.4773796,32.0,2377.478483438492,16369.035,10122.59
2.444975,32.0,2391.958472967148,17169.84,10310.39
2.509265,32.0,2406.393346309662,14974.825,10148.259
2.5429583,32.0,2420.662867307663,13740.645,10082.485
2.372674,32.0,2435.1771347522736,18778.672,10332.113
2.4316661,32.0,2449.6508100032806,16772.42,10168.536
2.4461493,32.0,2464.280057668686,16142.095,10283.767
2.3798046,32.0,2478.907237768173,17975.383,10229.425
2.4314094,32.0,2493.406566619873,16224.929,10282.334
2.4727967,32.0,2508.209281682968,14773.849,10042.271
2.486111,32.0,2522.455708503723,14187.331,10122.425
2.3508115,32.0,2537.3589718341827,18086.783,10139.506
2.4004982,32.0,2551.846122264862,16405.61,10066.606
2.4155982,32.0,2566.3046147823334,15769.546,10159.329
2.5126204,32.0,2580.665683746338,12682.028,10213.509
2.3634138,32.0,2595.0460329055786,16967.344,10282.824
2.405065,32.0,2609.610707759857,15550.041,10300.937
2.3741019,32.0,2624.021803855896,16296.227,10406.877
2.424745,32.0,2638.3580453395844,14621.281,9929.682
2.3902566,32.0,2652.7104744911194,15473.834,10082.699
2.4277658,32.0,2667.090278148651,14192.17,10426.082
2.3757448,32.0,2681.4174642562866,15556.887,10212.235
2.4159794,32.0,2695.749162912369,14204.608,10483.318
2.3623583,32.0,2710.160572052002,15603.296,10169.585
2.4164634,32.0,2724.473919391632,13861.31,10289.879
2.4125586,32.0,2738.9415142536163,13806.834,10160.586
2.397913,32.0,2753.174528360367,14067.827,9979.865
2.4065845,32.0,2767.6396384239197,13658.866,10169.794
2.3378892,32.0,2782.211395263672,15493.001,10314.36
2.2824616,32.0,2796.689968585968,16946.672,10353.294
2.4102669,32.0,2811.1561341285706,13097.21,10304.941
2.3929045,32.0,2825.619674682617,13436.765,10182.906
2.3502314,32.0,2839.8175525665283,14511.647,10283.744
2.3155978,32.0,2854.3269889354706,15352.666,10037.126
2.27349,32.0,2868.6432213783264,16415.99,10026.881
2.270462,32.0,2883.158501148224,16351.371,10232.836
2.3322866,32.0,2897.4492523670197,14436.915,10155.867
2.3025205,32.0,2911.455666780472,15137.549,10356.855
2.3904846,32.0,2925.721682071686,12491.375,10175.174
2.3940673,32.0,2939.984684228897,12241.78,9962.43
2.3109903,32.0,2954.2205896377563,14445.884,10299.933
2.3910227,32.0,2968.4838705062866,12041.64,10344.43
2.338569,32.0,2982.824910879135,13379.173,10110.296
2.3288188,32.0,2996.951340675354,13508.166,10114.461
2.3973284,32.0,3011.6447989940643,11443.331,9937.423
2.3877103,32.0,3025.8601412773132,11567.735,10067.537
2.3717978,32.0,3040.4624824523926,11871.079,10119.972
2.3622222,32.0,3054.668182373047,11996.933,10194.378
2.3052604,32.0,3069.126228094101,13442.477,10186.332
2.3829782,32.0,3083.391028881073,11151.343,9849.148
2.3712802,32.0,3097.7114503383636,11335.98,10069.455
2.3615623,32.0,3112.0602231025696,11471.719,9953.749
2.3449652,32.0,3126.127165555954,11790.933,10090.272
2.2647185,32.0,3140.2615399360657,13869.889,10143.581
2.2843611,32.0,3154.802476167679,13202.223,10004.312
2.2967482,32.0,3169.0956823825836,12733.424,10032.196
2.3169873,32.0,3183.324436187744,12050.178,10113.418
2.2997463,32.0,3198.038338661194,12395.265,9888.119
2.295879,32.0,3212.34903216362,12371.124,10173.749
2.3937652,32.0,3226.8966505527496,9575.221,9908.88
2.3234875,32.0,3241.4069714546204,11354.898,9901.485
2.3323896,32.0,3255.4688777923584,10988.336,9873.6045
2.2891464,32.0,3269.7704784870148,12037.758,10077.551
2.223346,32.0,3283.835492372513,13691.267,10021.549
2.312032,32.0,3298.0821855068207,11178.043,10137.777
2.3227348,32.0,3312.155826807022,10766.581,10082.579
2.2519834,32.0,3326.6118466854095,12547.549,10148.608
2.3089402,32.0,3341.1320855617523,10900.434,9921.784
2.2549648,32.0,3355.4407856464386,12223.83,9996.896
2.274992,32.0,3369.7239570617676,11575.629,10005.374
2.2812147,32.0,3384.1031396389008,11288.669,9859.059
2.3041697,32.0,3398.263457775116,10562.63,9870.412
2.2479916,32.0,3412.7322137355804,11939.207,9898.486
2.2409031,32.0,3427.0908761024475,12014.31,9920.903
2.2441344,32.0,3441.2654173374176,11812.985,10109.2
2.2834878,32.0,3455.5770721435547,10661.358,9822.845
2.2276773,32.0,3470.107465028763,12021.932,9975.229
2.3121562,32.0,3484.63871717453,9685.336,9635.693
2.2701876,32.0,3498.6975140571594,10674.438,9948.889
2.2696977,32.0,3512.7530896663666,10575.089,10144.237
2.2584977,32.0,3527.21448636055,10759.187,9757.036
2.2157357,32.0,3541.52366566658,11769.934,10026.486
2.296661,32.0,3556.109274864197,9548.159,9894.622
2.2505453,32.0,3570.411602973938,10639.459,9990.918
2.2171223,32.0,3584.7260794639587,11399.442,10074.082
2.2227397,32.0,3599.063456773758,11152.765,9956.2
2.2545214,32.0,3613.3335700035095,10222.268,9754.277
2.142446,32.0,3627.454879760742,13015.019,9932.782
2.2199442,32.0,3641.6602671146393,10914.398,9865.411
2.175725,32.0,3655.9341564178467,11948.541,9986.232
2.1434438,32.0,3670.177090883255,12679.928,10137.798
2.2230086,32.0,3684.5430426597595,10538.394,10107.001
2.2208686,32.0,3698.680881023407,10493.981,10057.997
2.2234092,32.0,3712.9201159477234,10327.657,10010.943
2.26333,32.0,3727.0728294849396,9205.49,9803.442
2.2565064,32.0,3741.45178771019,9279.186,9674.425
2.1565444,32.0,3755.609721660614,11726.789,9899.199
2.1490817,32.0,3769.6985054016113,11814.647,10085.85
2.154594,32.0,3783.9301187992096,11580.086,9984.684
2.0658066,32.0,3798.3093750476837,13736.943,10345.628
2.2173307,32.0,3812.5222170352936,9809.198,9611.394
2.1130285,32.0,3826.7028744220734,12347.937,10199.465
2.2218254,32.0,3841.021859407425,9514.815,9979.606
2.2326956,32.0,3855.2745764255524,9143.725,9775.215
2.2033448,32.0,3869.4886367321014,9786.7705,10093.902
2.1963315,32.0,3883.6644949913025,9868.517,9988.892
2.2190156,32.0,3897.8343732357025,9206.642,9706.451
2.1854255,32.0,3912.2130460739136,9954.732,10162.765
2.12298,32.0,3926.7095029354095,11423.265,9846.507
2.1763308,32.0,3940.775319814682,10001.536,10043.832
2.1445131,32.0,3955.071947813034,10699.952,10318.434
2.1382635,32.0,3969.0960085392,10768.992,10065.511
2.1161141,32.0,3983.208184480667,11229.429,10122.064
2.1592185,32.0,3997.4884116649628,10074.93,9795.897
2.202121,32.0,4011.9288127422333,8925.768,9525.728
2.182853,32.0,4026.1957988739014,9312.484,10009.004
2.134356,32.0,4040.6752722263336,10420.633,10125.396
2.209805,32.0,4054.976376056671,8477.646,10173.521
2.1433094,32.0,4069.3647310733795,10021.614,10039.392
2.1614258,32.0,4083.773150920868,9492.645,9759.232
2.2096546,32.0,4097.992718458176,8226.749,9632.624
2.0840797,32.0,4112.236988544464,11210.013,10032.334
2.0561166,32.0,4126.62600684166,11808.956,10367.47
2.0881352,32.0,4140.782859325409,10948.459,9918.463
2.1498141,32.0,4155.01434969902,9367.454,10040.034
2.1785107,32.0,4169.338143825531,8587.573,9847.943
2.1128674,32.0,4183.350190401077,10093.122,9979.006
2.0932624,32.0,4197.54305768013,10488.446,10050.973
2.119972,32.0,4212.040199041367,9763.152,10185.018
2.1496236,32.0,4226.4693775177,8965.511,9652.4
2.1340075,32.0,4240.822993755341,9262.112,9996.929
2.0810347,32.0,4254.945748090744,10455.672,10146.432
2.1005585,32.0,4269.116503953934,9910.494,10156.191
2.0823343,32.0,4283.613017082214,10268.419,10107.421
2.1315112,32.0,4297.83159327507,9012.747,10040.847
2.138802,32.0,4312.308326482773,8758.69,9644.174
2.0582314,32.0,4326.521214008331,10604.38,10284.25
2.0176835,32.0,4340.615307092667,11496.885,10188.65
2.1521456,32.0,4354.7260756492615,8222.228,9894.973
2.1284368,32.0,4369.290347099304,8707.187,9953.254
2.1277654,32.0,4383.8061327934265,8646.26,9918.021
2.1230617,32.0,4397.983092069626,8681.811,9861.637
2.1021883,32.0,4412.398223876953,9100.317,9859.002
2.094843,32.0,4426.642149209976,9198.651,10244.187
2.1395164,32.0,4440.586639165878,8069.585,10139.118
2.1166425,32.0,4454.969851970673,8533.957,10010.575
2.0918632,32.0,4469.391705274582,9043.581,9948.353
2.0579276,32.0,4483.554347991943,9765.124,10458.438
2.1192698,32.0,4498.021184921265,8256.327,10059.963
2.092123,32.0,4512.566529512405,8819.247,10008.673
2.100959,32.0,4526.871907949448,8539.626,9997.478
2.1008594,32.0,4541.293884277344,8468.898,9728.833
2.0206327,32.0,4555.36056470871,10269.09,10145.884
2.0905447,32.0,4569.612381696701,8570.727,9675.528
2.0725362,32.0,4583.775839567184,8919.209,10015.859
2.0580037,32.0,4598.266210794449,9186.289,9813.244
2.0891442,32.0,4612.496047973633,8395.135,9946.801
2.0538979,32.0,4627.025544643402,9142.965,10036.879
2.0904517,32.0,4641.489671230316,8228.822,10080.852
2.113241,32.0,4655.902849435806,7633.127,9657.3
2.0246534,32.0,4670.174249410629,9604.9,9811.474
2.0220137,32.0,4684.29093337059,9597.909,10041.654
2.1149259,32.0,4698.475083589554,7396.834,9560.875
2.0723038,32.0,4712.733398914337,8307.362,9806.235
2.0029218,32.0,4726.814526319504,9830.767,10056.095
2.048908,32.0,4741.011561155319,8710.878,9802.284
2.0471635,32.0,4755.296054363251,8686.204,10271.943
2.0187855,32.0,4769.48771572113,9267.788,10190.6
1.9952002,32.0,4783.7221603393555,9740.227,9979.843
2.0664387,32.0,4797.805818557739,8055.5654,9958.477
2.0853205,32.0,4812.168507099152,7561.036,10079.279
2.0375147,32.0,4826.63400554657,8581.646,10423.374
2.0278807,32.0,4841.038576364517,8735.461,10001.559
2.0210304,32.0,4855.310664892197,8826.096,10080.692
2.0110312,32.0,4869.61443567276,8990.295,9853.043
2.0334303,32.0,4883.797278404236,8421.772,10101.964
1.9062141,32.0,4898.138821601868,11226.558,10193.682
2.0007396,32.0,4912.336546897888,9038.324,10234.231
1.9688545,32.0,4926.805618286133,9695.708,10306.312
1.9719757,32.0,4940.9425621032715,9563.769,10028.516
1.9541659,32.0,4955.190122842789,9904.593,10162.281
2.036179,32.0,4969.587446689606,8007.926,9875.798
2.017682,32.0,4983.686724662781,8359.667,9957.423
2.003422,32.0,4997.651586532593,8618.638,9918.326
1.978127,32.0,5011.579450368881,9123.544,10249.911
2.0250683,32.0,5025.849099397659,8016.912,9970.616
2.0135288,32.0,5039.8677270412445,8214.77,9917.487
1.987171,32.0,5054.251989841461,8741.109,10106.106
2.022624,32.0,5068.53392124176,7895.353,10043.554
1.9545494,32.0,5082.758495092392,9346.205,10090.26
1.9806125,32.0,5097.038768291473,8709.515,9782.317
1.9967233,32.0,5111.209443807602,8296.51,9840.166
1.9912971,32.0,5125.298433065414,8358.413,9809.56
1.9492445,32.0,5139.623014688492,9229.668,10351.69
1.9204657,32.0,5153.8523144721985,9805.086,10211.958
1.9625844,32.0,5168.190073251724,8824.777,10218.478
1.981445,32.0,5182.441696405411,8354.94,10122.098
1.9279811,32.0,5196.606963157654,9471.875,10000.408
1.947466,32.0,5210.915328979492,8988.969,10158.555
1.9735638,32.0,5225.183573007584,8362.792,10260.598
1.9921643,32.0,5239.598952531815,7900.058,10039.005
1.9860241,32.0,5253.752542972565,7977.8174,9647.862
1.9991689,32.0,5268.185833454132,7636.6406,10038.829
1.9069495,32.0,5282.86680150032,9591.298,10142.183
1.983084,32.0,5297.1089816093445,7880.176,9872.858
1.954417,32.0,5311.60507273674,8448.532,10580.82
1.9535925,32.0,5325.828497886658,8413.048,10092.639
1.9699322,32.0,5340.261312961578,8004.8306,9822.709
1.969772,32.0,5354.57359457016,7955.1035,10063.765
1.9875114,32.0,5368.941804409027,7517.875,9895.18
1.9783964,32.0,5383.188759565353,7661.4062,10332.69
1.974162,32.0,5397.286489248276,7699.1455,10007.376
1.9333333,32.0,5411.518550872803,8526.779,10011.849
1.9133204,32.0,5426.010927438736,8904.556,10272.714
1.9024936,32.0,5440.090947389603,9084.869,9880.697
1.9685035,32.0,5454.389172554016,7618.759,10113.742
1.9174485,32.0,5468.406698703766,8661.762,9777.296
1.8358943,32.0,5482.711596488953,10356.473,10223.241
1.9331852,32.0,5496.963668584824,8227.225,9981.847
1.9142078,32.0,5511.155313253403,8582.38,9914.394
1.8753192,32.0,5525.23215842247,9359.478,10108.682
1.932391,32.0,5539.247730016708,8096.42,9998.135
1.9141623,32.0,5553.492245197296,8435.15,9894.36
1.9272375,32.0,5567.839169502258,8106.5977,9914.904
1.952917,32.0,5582.044524431229,7511.7393,10193.478
1.9536679,32.0,5596.417930603027,7445.6333,10105.089
1.8996092,32.0,5610.618324041367,8541.583,10160.307
1.9315116,32.0,5625.053142786026,7819.5337,9889.1
1.8930744,32.0,5639.537825584412,8580.32,10038.438
1.8891848,32.0,5653.677780151367,8615.146,9963.406
1.9344897,32.0,5668.021764039993,7611.6606,9894.588
1.9395965,32.0,5682.4241626262665,7456.998,10006.267
1.892547,32.0,5696.662666559219,8398.127,10068.42
1.9504597,32.0,5710.799388885498,7133.525,9668.434
1.9188952,32.0,5724.949050426483,7748.1465,9781.514
1.9061823,32.0,5739.099499702454,7966.3906,10140.435
1.8537772,32.0,5753.541792631149,9017.903,10228.515
1.9196271,32.0,5768.039869070053,7594.823,9815.981
1.875611,32.0,5782.535026311874,8465.141,10058.879
1.8741008,32.0,5797.053873538971,8451.664,10096.388
1.811538,32.0,5811.202908754349,9709.443,10298.002
1.9168205,32.0,5825.358286142349,7473.9985,9832.655
1.9168854,32.0,5839.6566779613495,7427.236,10079.986
1.8813825,32.0,5854.0159907341,8119.1455,9989.685
1.8769151,32.0,5868.256463050842,8166.5225,10399.398
1.8497593,32.0,5882.630529165268,8683.451,10210.379
1.8652974,32.0,5897.206020116806,8316.622,9858.018
1.9061552,32.0,5911.549415111542,7428.0376,9970.918
1.8539199,32.0,5925.926927804947,8462.642,10110.248
1.8919438,32.0,5940.359105348587,7634.6494,9969.3
1.8611665,32.0,5954.603005647659,8223.566,9863.398
1.8431319,32.0,5968.915733575821,8551.204,10210.625
1.8996692,32.0,5983.312710762024,7345.746,9886.05
1.8974986,32.0,5997.712806224823,7346.0176,9883.7295
1.8237467,32.0,6011.857220411301,8815.631,10096.191
1.8493618,32.0,6026.270065307617,8249.566,9975.276
1.8551848,32.0,6040.7968509197235,8086.201,9974.352
1.8841325,32.0,6054.928229570389,7451.6514,9531.923
1.8894147,32.0,6069.140828609467,7300.334,9590.914
1.9008532,32.0,6083.574871063232,7025.0576,9778.412
1.8991925,32.0,6097.707869052887,7015.544,9469.256
1.847332,32.0,6112.068566322327,8028.565,9920.044
1.861285,32.0,6126.506821632385,7702.3564,10083.13
1.791079,32.0,6140.657064199448,9085.199,9991.401
1.8344705,32.0,6154.874255180359,8166.4414,10504.443
1.858885,32.0,6169.244121551514,7630.51,9827.695
1.7943578,32.0,6183.65082192421,8894.538,10264.622
1.8980582,32.0,6198.110860824585,6758.3613,9731.566
1.8578655,32.0,6212.672137260437,7528.219,9813.481
1.848715,32.0,6226.75191450119,7670.5527,9814.019
1.8369161,32.0,6240.985111713409,7868.658,10084.638
1.8961558,32.0,6255.101830244064,6636.1255,9650.376
1.8385701,32.0,6269.322607517242,7752.201,10255.264
1.8194484,32.0,6283.751108646393,8096.0776,9773.53
1.84753,32.0,6297.873067855835,7493.1763,9892.794
1.8799796,32.0,6312.170624732971,6803.1167,9938.309
1.8247008,32.0,6326.388709783554,7868.364,9916.358
1.8483014,32.0,6340.405595541,7357.358,9940.697
1.89352,32.0,6354.728352546692,6414.8936,9910.61
1.845945,32.0,6368.647596120834,7324.707,9877.182
1.8456715,32.0,6383.0392973423,7290.2607,9899.52
1.8497096,32.0,6397.31546163559,7172.416,9790.925
1.8417941,32.0,6411.854994773865,7288.8945,9796.357
1.8359724,32.0,6426.065486431122,7366.405,9916.611
1.8572686,32.0,6440.707730293274,6905.129,9704.87
1.7860516,32.0,6455.146701335907,8278.224,9880.291
1.8334769,32.0,6469.470301628113,7300.746,9972.317
1.8507967,32.0,6483.691751718521,6920.634,9915.866
1.8315222,32.0,6498.202447414398,7262.9126,9665.873
1.8170197,32.0,6512.596195459366,7511.938,9913.512
1.8195474,32.0,6526.900562763214,7423.458,10218.809
1.8430138,32.0,6541.219362258911,6924.314,9796.328
1.8455195,32.0,6555.554551124573,6837.247,9794.394
1.8339391,32.0,6569.8457152843475,7027.0264,9660.374
1.8018428,32.0,6583.899249315262,7621.007,10023.41
1.8010067,32.0,6598.033093452454,7600.817,9826.191
1.8082281,32.0,6612.366096258163,7422.9136,10030.786
1.7959459,32.0,6626.740204572678,7627.172,9972.644
1.7634636,32.0,6641.379349708557,8226.534,9989.659
1.8313036,32.0,6655.668238401413,6863.8413,9936.326
1.8122077,32.0,6670.118352174759,7200.3306,10038.443
