#{"t_start": 1615294169.1251836}
r,l,t,rew_unnormalized,forces
2.5868192,32.0,714.72594165802,-39536.504,1008.6853
2.6334085,32.0,726.4085474014282,-36418.234,989.49603
2.6711102,32.0,738.8208818435669,-33654.19,990.6422
2.6145818,32.0,751.2313096523285,-34979.816,1001.0633
2.5007985,32.0,763.7005507946014,-38649.312,1013.7402
2.661345,32.0,775.926429271698,-30980.24,982.3985
2.6781495,32.0,788.329909324646,-29282.06,975.1754
2.6829596,32.0,800.7470457553864,-28092.568,978.8631
2.6894066,32.0,812.8725552558899,-26883.38,983.219
2.7205484,32.0,825.2959179878235,-24670.098,973.2037
2.5090091,32.0,837.7075941562653,-32180.023,1012.9975
2.591044,32.0,850.1565368175507,-28102.43,1015.16345
2.6067965,32.0,862.4503481388092,-26637.912,988.96893
2.6048038,32.0,874.6400830745697,-25903.223,1006.5801
2.5984008,32.0,886.3891129493713,-25322.814,1007.4278
2.6275108,32.0,898.507803440094,-23404.635,984.42584
2.5786865,32.0,910.7418484687805,-24498.945,1007.7795
2.610871,32.0,923.2627990245819,-22531.395,996.16486
2.4639785,32.0,935.2821190357208,-27318.1,1010.18475
2.5906928,32.0,947.8076009750366,-21895.498,986.04877
2.5900943,32.0,960.509382724762,-21248.268,1007.9709
2.4825644,32.0,972.2502555847168,-24485.92,1012.0628
2.5733118,32.0,984.4871401786804,-20545.63,993.9543
2.5493844,32.0,997.0059244632721,-20758.803,997.95483
2.4891675,32.0,1010.0252604484558,-22275.023,1017.9932
2.5229752,32.0,1022.616678237915,-20469.184,990.7649
2.5186203,32.0,1034.9910969734192,-20017.629,1015.8159
2.4365227,32.0,1047.3178327083588,-22336.367,1041.269
2.5064209,32.0,1059.6855957508087,-19329.031,1007.283
2.4037442,32.0,1072.3218607902527,-22347.42,1015.98376
2.4605882,32.0,1085.3753752708435,-19831.756,1012.6019
2.388898,32.0,1098.4910609722137,-21777.738,1037.1835
2.4436216,32.0,1111.6603717803955,-19380.35,989.8254
2.507341,32.0,1124.9927623271942,-16705.818,997.30194
2.4707155,32.0,1137.963280916214,-17418.734,1008.00104
2.4751434,32.0,1150.4966542720795,-16790.398,984.28455
2.4702103,32.0,1162.8533091545105,-16459.592,993.22577
2.4253256,32.0,1175.944839477539,-17479.426,1002.12305
2.328883,32.0,1189.1864221096039,-20206.85,1019.89154
2.4261913,32.0,1201.8934116363525,-16556.523,989.67084
2.3923028,32.0,1214.224637746811,-17226.854,993.34424
2.4200919,32.0,1227.0245175361633,-15883.759,1002.29297
2.3684542,32.0,1239.7857208251953,-17125.512,994.9553
2.3071826,32.0,1253.1224155426025,-18679.293,993.0822
2.3845959,32.0,1265.3932015895844,-15805.765,975.9865
2.4049146,32.0,1279.0419507026672,-14739.821,981.06085
2.3597329,32.0,1292.0818824768066,-15780.0,1000.24554
2.3341448,32.0,1305.4600429534912,-16197.656,987.41
2.3556144,32.0,1319.5101280212402,-15137.199,989.7
2.3471193,32.0,1334.200565814972,-15027.325,977.8555
2.3567455,32.0,1348.82270693779,-14368.671,975.2472
2.317429,32.0,1363.4151418209076,-15202.838,998.15985
2.2481103,32.0,1378.1244187355042,-16987.023,1003.21545
2.3275397,32.0,1392.8628883361816,-14221.055,980.69885
2.2406328,32.0,1407.614705324173,-16523.787,982.0491
2.3676884,32.0,1422.3120377063751,-12332.603,976.31305
2.2423599,32.0,1436.8228957653046,-15773.818,1018.8222
2.2615926,32.0,1451.5984194278717,-14882.137,990.8619
2.2641022,32.0,1466.3496706485748,-14492.67,981.50446
2.1605303,32.0,1480.9835743904114,-17272.238,992.5923
2.2707112,32.0,1495.6684432029724,-13691.041,974.15924
2.2771025,32.0,1510.4087471961975,-13196.572,992.35846
2.1600907,32.0,1525.1593985557556,-16337.135,992.1442
2.1588511,32.0,1539.7359955310822,-16086.116,984.28094
2.163992,32.0,1554.3969514369965,-15653.245,988.9789
2.1877432,32.0,1569.3126661777496,-14690.914,1001.40643
2.2144818,32.0,1584.243489742279,-13641.664,984.4543
2.1033828,32.0,1599.1815962791443,-16560.846,981.14404
2.1645918,32.0,1614.1003572940826,-14550.347,996.8533
2.139357,32.0,1628.6426665782928,-15008.888,990.2477
2.2352424,32.0,1643.2699658870697,-12022.925,968.95935
2.1595342,32.0,1657.8497581481934,-13903.994,990.628
2.180037,32.0,1672.4958655834198,-13064.831,983.4905
2.127092,32.0,1687.1451170444489,-14303.728,968.71295
2.1859677,32.0,1701.795417547226,-12407.683,989.9529
2.1423426,32.0,1716.499163866043,-13373.701,998.9348
2.1218483,32.0,1731.1273686885834,-13709.653,1014.7232
2.105168,32.0,1745.7302253246307,-13936.606,990.4043
2.108661,32.0,1760.7817659378052,-13614.395,1007.01624
2.1079812,32.0,1775.163104057312,-13407.634,989.2018
2.1095338,32.0,1788.499469280243,-13133.729,996.1191
1.9563107,32.0,1801.1230523586273,-17081.297,1001.2282
2.1295671,32.0,1814.355393409729,-12183.843,1001.6489
2.1223536,32.0,1827.811774969101,-12160.255,982.1122
2.0679328,32.0,1840.1206250190735,-13407.338,990.0231
2.1130116,32.0,1853.045166015625,-11993.175,966.14954
2.04462,32.0,1866.5945150852203,-13605.402,994.65594
2.0600142,32.0,1879.1375043392181,-12998.38,999.5857
2.0520601,32.0,1892.0105421543121,-13010.085,976.2098
2.1045213,32.0,1904.9930279254913,-11422.354,973.1741
2.0582767,32.0,1918.0783879756927,-12438.36,991.02686
2.0458765,32.0,1931.5520749092102,-12574.483,991.2993
2.0601432,32.0,1944.767748594284,-12009.1875,986.775
2.0045877,32.0,1957.9142355918884,-13265.305,1012.47577
2.0599718,32.0,1970.7430274486542,-11640.497,967.3047
2.060499,32.0,1983.8956589698792,-11436.915,972.25555
2.005109,32.0,1996.7441697120667,-12689.705,1015.4419
2.0754125,32.0,2009.385930299759,-10704.157,977.0491
2.0117207,32.0,2021.9612205028534,-12153.755,989.4037
2.0150716,32.0,2035.2262003421783,-11891.923,987.0363
1.9568703,32.0,2048.6577727794647,-13203.201,986.0522
1.9863052,32.0,2061.7171828746796,-12292.54,1001.34186
1.8510693,32.0,2074.638509750366,-15540.89,1009.0516
1.9172586,32.0,2088.123522758484,-13728.85,987.54626
1.9681834,32.0,2101.171483516693,-12278.384,974.0698
1.9741069,32.0,2114.277649641037,-11971.66,993.70953
1.9825311,32.0,2126.9996020793915,-11597.642,979.6169
1.9140744,32.0,2140.1111850738525,-13142.426,1009.8815
1.9544722,32.0,2153.6327221393585,-11987.7,1019.8119
1.925494,32.0,2166.733367919922,-12552.366,1011.1435
1.991007,32.0,2180.2545194625854,-10784.598,993.21
1.8977586,32.0,2193.293939590454,-12927.8125,999.40295
1.8705257,32.0,2206.564754962921,-13452.385,1000.9573
1.9802471,32.0,2219.74010181427,-10624.661,963.1337
1.9457312,32.0,2232.7501068115234,-11315.063,991.59735
1.8729448,32.0,2245.9063913822174,-12938.648,981.1152
1.9095256,32.0,2258.790090084076,-11913.897,999.85626
1.9094725,32.0,2271.862984895706,-11774.472,983.7224
1.9515638,32.0,2285.4411556720734,-10621.57,974.305
1.894805,32.0,2297.9492127895355,-11850.992,967.2904
1.8831667,32.0,2310.1073081493378,-11991.929,984.5722
1.8913177,32.0,2322.967940568924,-11662.09,1034.4242
1.9184396,32.0,2335.701560974121,-10882.305,974.75806
1.8527482,32.0,2348.8434596061707,-12306.116,996.94727
1.8525125,32.0,2362.1843526363373,-12190.218,988.18555
1.8047115,32.0,2376.401508808136,-13195.559,990.2459
1.9190947,32.0,2389.7287797927856,-10374.804,971.9741
1.8675557,32.0,2402.9625577926636,-11455.852,1008.12897
1.8221992,32.0,2416.256011724472,-12395.216,1002.96906
1.8106418,32.0,2429.4301800727844,-12544.265,1013.8242
1.8491566,32.0,2442.704682826996,-11527.688,999.9408
1.8591973,32.0,2455.9359307289124,-11177.775,992.59814
1.8631346,32.0,2469.3236525058746,-10965.494,989.68414
1.8354799,32.0,2482.4490723609924,-11486.879,986.05963
1.8582805,32.0,2495.456286430359,-10844.381,980.86346
1.7950811,32.0,2508.4498569965363,-12173.78,996.85876
1.8276467,32.0,2521.7243885993958,-11319.267,977.4849
1.8436438,32.0,2535.130328655243,-10845.043,991.7088
1.8683839,32.0,2548.14852809906,-10164.752,979.2573
1.8149699,32.0,2561.134490251541,-11265.023,999.452
1.8157742,32.0,2574.156474351883,-11135.613,992.0521
1.8847761,32.0,2587.3250889778137,-9471.794,995.03156
1.7970662,32.0,2600.046622991562,-11336.344,982.5442
1.845039,32.0,2613.7434310913086,-10151.605,995.77686
1.8385245,32.0,2626.8666055202484,-10187.885,996.15344
1.8281897,32.0,2640.059890270233,-10311.428,956.9418
1.7592198,32.0,2653.733890771866,-11747.645,1008.55084
1.8312932,32.0,2667.280515193939,-10045.42,993.3589
1.7328749,32.0,2680.476503610611,-12121.313,983.1584
1.7640321,32.0,2693.8474638462067,-11335.185,986.1757
1.8107514,32.0,2706.973541736603,-10203.909,973.4147
1.7939502,32.0,2720.508339881897,-10474.752,995.37305
1.8391353,32.0,2733.3654074668884,-9382.443,991.1947
1.7581999,32.0,2746.557848215103,-11053.193,1010.2354
1.6822155,32.0,2759.8459887504578,-12621.31,990.3197
1.7177888,32.0,2773.0357432365417,-11754.406,987.0582
1.7045292,32.0,2786.053713798523,-11951.08,990.3056
1.7074127,32.0,2799.313529729843,-11796.488,1008.6982
1.7306924,32.0,2812.5458822250366,-11202.841,992.158
1.7673576,32.0,2826.0508091449738,-10317.89,996.2848
1.7195331,32.0,2839.6827399730682,-11261.548,992.70844
1.7126786,32.0,2853.8039095401764,-11318.159,1022.3463
1.7620142,32.0,2867.323010444641,-10172.301,995.5279
1.8000733,32.0,2880.510981321335,-9266.765,1002.9737
1.7653477,32.0,2893.770002603531,-9918.375,994.8157
1.7656063,32.0,2907.260992527008,-9825.615,989.2862
1.652021,32.0,2920.754460334778,-12151.034,1004.30194
1.7325974,32.0,2933.810141801834,-10361.645,1003.4741
1.7779237,32.0,2947.616322517395,-9316.465,972.2444
1.6163249,32.0,2960.9664194583893,-12638.222,1024.3623
1.7539395,32.0,2974.319870710373,-9663.398,998.6032
1.7080475,32.0,2988.109278202057,-10545.13,977.13086
1.7079962,32.0,3001.5858364105225,-10467.973,998.3083
1.8011035,32.0,3015.0118551254272,-8435.049,976.2964
1.6962187,32.0,3028.32976937294,-10537.943,1002.7594
1.7470568,32.0,3041.71537566185,-9400.304,993.76685
1.7535533,32.0,3054.8917849063873,-9186.728,970.60657
1.7211891,32.0,3068.0346002578735,-9777.685,990.82654
1.7557068,32.0,3081.1749222278595,-8981.128,983.8232
1.7103769,32.0,3094.416457414627,-9839.316,980.77203
1.7426795,32.0,3107.710065126419,-9094.616,990.13635
1.6838813,32.0,3120.840261697769,-10225.694,995.4964
1.7189498,32.0,3133.991673231125,-9428.831,1004.1261
1.660861,32.0,3147.414887189865,-10543.801,975.18787
1.7120339,32.0,3160.8961367607117,-9423.314,981.2925
1.7342312,32.0,3174.5760867595673,-8897.822,983.5662
1.7183739,32.0,3188.1844193935394,-9144.037,989.82526
1.755832,32.0,3201.348541498184,-8310.648,1002.3211
1.7356598,32.0,3214.3549995422363,-8642.662,954.8691
1.6877495,32.0,3227.7502250671387,-9537.023,999.752
1.6809311,32.0,3240.50031042099,-9601.782,962.25146
1.719836,32.0,3253.949328184128,-8748.7295,973.135
1.6599509,32.0,3266.754003047943,-9877.572,994.0818
1.6419481,32.0,3280.4761958122253,-10172.427,996.0648
1.745223,32.0,3293.7194418907166,-8037.6357,983.9314
1.698798,32.0,3306.826488494873,-8891.333,966.01544
1.6347699,32.0,3320.001651763916,-10101.527,1011.43414
1.6431394,32.0,3332.72620344162,-9864.035,993.3365
1.6935943,32.0,3345.606074810028,-8799.873,998.8449
1.7021875,32.0,3358.5884625911713,-8560.055,971.96094
1.5812805,32.0,3371.486480474472,-10884.348,994.9127
1.7257991,32.0,3384.1687800884247,-7967.5293,971.1408
1.6089032,32.0,3397.696225166321,-10201.064,982.1105
1.6168727,32.0,3410.6071195602417,-9980.055,991.2634
1.6361151,32.0,3423.5874280929565,-9543.343,1005.4685
1.655708,32.0,3436.818785905838,-9093.395,988.7576
1.6528856,32.0,3449.9410400390625,-9085.675,980.9321
1.6670281,32.0,3462.7380995750427,-8744.832,961.43146
1.6353527,32.0,3475.8525998592377,-9301.952,993.24493
1.6908205,32.0,3489.492500782013,-8161.096,978.4055
1.664499,32.0,3502.845120191574,-8607.112,1006.9565
1.6923866,32.0,3516.2722375392914,-8004.088,990.5669
1.6395555,32.0,3528.975014925003,-8962.376,979.9666
1.5493599,32.0,3541.877732038498,-10640.949,995.8184
1.6304615,32.0,3554.6442999839783,-9025.501,1002.57495
1.6864563,32.0,3567.67724943161,-7886.8066,974.3489
1.6967777,32.0,3580.7551538944244,-7626.823,962.52325
1.637617,32.0,3592.8356597423553,-8696.618,985.3157
1.6703514,32.0,3605.676941871643,-8014.976,949.25586
1.6171379,32.0,3618.522223711014,-8970.372,984.96924
1.6470191,32.0,3631.01207280159,-8343.482,1002.28656
1.6421471,32.0,3643.6608629226685,-8378.096,968.99536
1.636334,32.0,3656.7940714359283,-8429.581,973.2517
1.6699365,32.0,3669.4098570346832,-7735.735,968.6855
1.6717569,32.0,3682.758778333664,-7644.8496,963.2848
1.6288655,32.0,3695.430820465088,-8395.784,971.49365
1.6214985,32.0,3708.730865240097,-8479.464,982.3957
1.6589283,32.0,3721.970992088318,-7718.4014,983.52795
1.6735486,32.0,3734.5501687526703,-7388.712,981.83905
1.5957831,32.0,3747.404584646225,-8788.107,976.69556
1.5248462,32.0,3760.3355214595795,-10060.467,1004.5637
1.6229239,32.0,3773.460416316986,-8178.9785,991.3228
1.5855168,32.0,3786.684670448303,-8821.531,978.87445
1.5777248,32.0,3799.828177213669,-8913.216,1009.92163
1.6567149,32.0,3812.761444568634,-7395.6895,974.15466
1.6281298,32.0,3825.8660645484924,-7870.598,992.4141
1.5723488,32.0,3839.044649362564,-8850.224,989.9511
1.561629,32.0,3851.8943440914154,-8995.253,977.09235
1.6107879,32.0,3864.634607076645,-8039.274,989.971
1.5388937,32.0,3877.5857870578766,-9309.324,993.3684
1.5686918,32.0,3890.521063566208,-8712.93,972.87634
1.5152811,32.0,3903.2005343437195,-9643.39,989.245
1.581058,32.0,3915.9022104740143,-8390.31,984.4981
1.6011581,32.0,3928.6099047660828,-7974.1475,958.7551
1.543408,32.0,3941.86123752594,-8977.085,956.16205
1.6058208,32.0,3954.694512605667,-7791.9155,948.6174
1.6104419,32.0,3968.0242404937744,-7659.311,970.28485
1.6456031,32.0,3981.556468486786,-6969.1724,949.54175
1.5795348,32.0,3994.3703775405884,-8116.1846,980.17126
1.5752753,32.0,4007.8157637119293,-8146.573,972.90784
1.5805838,32.0,4021.460331439972,-8002.9126,972.22974
1.5557454,32.0,4034.4393112659454,-8402.419,981.45087
1.579556,32.0,4046.7245190143585,-7927.1724,967.11115
1.598151,32.0,4058.4912219047546,-7545.775,980.6318
1.5312362,32.0,4070.265097141266,-8697.924,997.76953
1.5224059,32.0,4082.0007586479187,-8812.122,983.08905
1.5699786,32.0,4093.6964750289917,-7916.1323,963.1075
1.5658282,32.0,4105.414853811264,-7942.5376,978.5393
1.5309112,32.0,4117.149678230286,-8520.468,977.3591
1.5910834,32.0,4128.965687513351,-7405.9956,957.6858
1.5426645,32.0,4140.932151317596,-8219.642,964.90094
1.5399041,32.0,4152.943447828293,-8224.862,986.2958
1.5080457,32.0,4165.391684293747,-8745.285,975.91016
1.4904252,32.0,4177.293165206909,-9013.402,997.70416
1.6169304,32.0,4188.882761716843,-6735.5674,963.17505
1.5174979,32.0,4201.809975385666,-8443.037,977.44135
1.5673484,32.0,4214.73738026619,-7524.2876,961.49146
1.5967841,32.0,4227.709663391113,-6962.973,972.8139
1.5443326,32.0,4240.815397500992,-7840.9014,959.45844
1.5096823,32.0,4253.405469417572,-8402.785,964.86383
1.4846687,32.0,4265.717914581299,-8800.267,984.43524
1.5580522,32.0,4278.008613109589,-7475.3633,955.72205
1.5562209,32.0,4291.0801022052765,-7465.764,962.2171
1.5734472,32.0,4304.487347126007,-7123.2627,961.1054
1.549185,32.0,4316.621052265167,-7502.317,975.8811
1.5657121,32.0,4329.00291633606,-7173.667,948.9461
1.4364531,32.0,4342.063392400742,-9372.8955,979.27094
1.5626221,32.0,4355.216942310333,-7150.205,959.0173
1.5736139,32.0,4367.9566740989685,-6919.3164,971.21484
1.5269799,32.0,4380.731288909912,-7681.587,959.848
1.5250344,32.0,4393.503792524338,-7675.949,949.7653
1.4826062,32.0,4406.305325984955,-8366.37,974.74854
1.4965122,32.0,4419.518638849258,-8088.118,965.93475
1.5633186,32.0,4432.359501838684,-6903.2627,975.70514
1.4931271,32.0,4445.010370254517,-8064.3794,975.6858
1.511589,32.0,4457.726572036743,-7711.4414,958.1916
1.4901487,32.0,4470.8222415447235,-8038.3145,982.5422
1.515533,32.0,4483.837124347687,-7566.9517,986.6648
1.495079,32.0,4497.2151300907135,-7874.177,944.0252
1.4750959,32.0,4510.1327252388,-8177.3813,988.0547
1.4894675,32.0,4523.079264879227,-7895.845,981.0725
1.4840705,32.0,4535.973473072052,-7951.257,948.5608
1.4314276,32.0,4548.889873981476,-8804.051,993.37665
1.4796997,32.0,4561.841516494751,-7953.2144,972.8892
1.5252408,32.0,4574.63347864151,-7147.52,959.2344
1.5041891,32.0,4587.434502840042,-7464.8735,959.5697
1.4625082,32.0,4600.42343211174,-8128.918,942.665
1.4848831,32.0,4613.394525766373,-7719.007,958.0142
1.4816253,32.0,4626.088094949722,-7736.024,979.11597
1.5345542,32.0,4639.123996734619,-6813.4463,948.2818
1.503923,32.0,4651.976068019867,-7290.266,961.94525
1.5803688,32.0,4665.003456354141,-5975.727,916.56946
1.495549,32.0,4678.215502738953,-7353.451,957.4507
1.4807916,32.0,4691.175265550613,-7563.7207,963.9271
1.4478068,32.0,4704.2765600681305,-8077.595,987.5851
1.493387,32.0,4717.118163824081,-7285.783,941.56885
1.475005,32.0,4730.392647743225,-7554.55,981.91675
1.4716442,32.0,4743.440685033798,-7577.0596,966.44666
1.493777,32.0,4755.5163316726685,-7176.384,967.3339
1.4837071,32.0,4768.609255552292,-7309.1436,937.8748
1.4089452,32.0,4781.463038921356,-8509.446,952.5934
1.4644921,32.0,4794.606118679047,-7560.141,984.4512
1.5114294,32.0,4807.871806383133,-6753.741,967.96014
1.4382467,32.0,4820.820810317993,-7921.4863,986.91736
1.4547799,32.0,4833.633386850357,-7617.58,964.25555
1.5021907,32.0,4846.506977558136,-6807.712,970.88745
1.3767105,32.0,4859.499328613281,-8829.357,984.8353
1.4342532,32.0,4872.218067884445,-7856.172,989.42267
1.4691157,32.0,4885.096468925476,-7255.1787,953.7511
1.4176133,32.0,4897.772074460983,-8062.389,969.4754
1.4653702,32.0,4910.655406951904,-7252.9233,962.9263
1.4627662,32.0,4923.311969995499,-7262.9277,958.1743
1.4574972,32.0,4935.932727575302,-7315.629,953.5014
1.4963266,32.0,4948.592924594879,-6654.088,963.48804
1.3737837,32.0,4961.499520301819,-8606.33,987.8982
1.4791356,32.0,4973.931942462921,-6872.415,960.2168
1.5041056,32.0,4986.491869926453,-6436.7593,959.97015
1.4830678,32.0,4999.870641469955,-6744.246,946.89667
1.4801171,32.0,5012.8199462890625,-6759.9106,958.8297
1.4445648,32.0,5026.112622022629,-7301.2954,964.4935
1.4574254,32.0,5038.8111963272095,-7062.9136,970.7303
1.3883963,32.0,5051.436489582062,-8139.6743,974.4547
1.4561543,32.0,5064.31089425087,-7023.9126,954.72534
1.4675949,32.0,5077.2865653038025,-6811.0156,946.718
1.4687054,32.0,5090.8207058906555,-6761.3755,947.71436
1.4191688,32.0,5104.05702829361,-7522.5327,978.6905
1.3554573,32.0,5117.6227951049805,-8510.068,981.42303
1.4007161,32.0,5130.587811470032,-7758.092,969.14624
1.3985848,32.0,5143.918909311295,-7764.3433,1000.1775
1.4186237,32.0,5156.517918348312,-7417.6904,955.43536
1.3939795,32.0,5169.369854211807,-7779.65,945.09375
1.4198973,32.0,5182.179302930832,-7341.0273,969.34076
1.4532914,32.0,5195.2626485824585,-6781.93,960.7704
1.4158674,32.0,5208.103427886963,-7343.8823,983.5757
1.4008567,32.0,5221.501964330673,-7552.045,965.9426
1.416881,32.0,5234.571029186249,-7272.1777,981.776
1.4075543,32.0,5248.072303771973,-7389.6064,960.35236
1.4712868,32.0,5261.144636631012,-6359.312,919.6331
1.4656368,32.0,5274.13721704483,-6419.533,926.53406
1.4457358,32.0,5287.311456680298,-6702.573,915.35034
1.455109,32.0,5300.176047086716,-6526.111,946.12115
1.4126645,32.0,5313.789419412613,-7162.3633,959.66156
1.4064565,32.0,5327.340854883194,-7231.7964,970.1742
1.463102,32.0,5340.386049032211,-6319.6177,943.3168
1.4366522,32.0,5353.184378862381,-6704.0186,950.3201
1.4142702,32.0,5365.743449926376,-7025.4346,965.30725
1.3966106,32.0,5378.570103883743,-7272.2124,955.6825
1.4359769,32.0,5390.938514947891,-6632.6274,948.78217
1.4526554,32.0,5404.4481291770935,-6347.1675,928.84985
1.4104904,32.0,5417.852808237076,-6973.8394,942.651
1.3763672,32.0,5430.883989572525,-7473.3164,958.0804
1.4027911,32.0,5444.030621051788,-7040.996,948.36505
1.4622539,32.0,5456.111181735992,-6094.6543,915.7776
1.4149392,32.0,5469.209274291992,-6797.7812,975.17883
1.3866112,32.0,5482.796323299408,-7206.9023,959.9442
1.423286,32.0,5496.109668731689,-6617.152,933.06647
1.4236271,32.0,5509.531591415405,-6585.437,967.444
1.4361901,32.0,5522.233462333679,-6365.7275,955.0457
1.4326658,32.0,5535.028098583221,-6392.9346,923.62744
1.4206582,32.0,5547.558094263077,-6550.3755,948.5082
1.4203373,32.0,5560.03474354744,-6529.4214,938.7887
1.336091,32.0,5573.300169944763,-7791.524,969.4182
1.4062822,32.0,5585.708233833313,-6695.6035,944.78094
1.3840909,32.0,5598.813761234283,-7007.545,956.2024
1.4045968,32.0,5611.270424127579,-6670.6123,937.0377
1.4221625,32.0,5623.267289876938,-6379.3105,921.59985
1.3981532,32.0,5635.512722015381,-6718.0527,943.7566
1.3968049,32.0,5647.614011526108,-6712.654,946.6821
1.4417797,32.0,5659.44988822937,-6006.6064,912.41296
1.4198424,32.0,5671.234759569168,-6314.328,918.7313
1.3868567,32.0,5683.706168413162,-6787.677,944.96893
1.4625261,32.0,5695.513690948486,-5619.937,927.50635
1.4224309,32.0,5707.808947086334,-6198.4087,937.9436
1.30504,32.0,5720.804044485092,-7943.0386,1003.94617
1.3743782,32.0,5733.772532463074,-6876.346,949.8728
1.4226094,32.0,5747.152792453766,-6127.007,931.3468
1.4033047,32.0,5760.643285036087,-6392.198,958.80133
1.392299,32.0,5774.125853538513,-6532.255,936.3052
1.3878539,32.0,5786.728924274445,-6575.747,933.6269
1.3684162,32.0,5799.465342998505,-6842.772,949.7344
1.4151081,32.0,5812.278428077698,-6120.8345,915.4869
1.3957672,32.0,5825.699043273926,-6385.2324,932.1552
1.4346641,32.0,5837.989134311676,-5782.444,913.74994
1.3491658,32.0,5850.82325220108,-7032.7075,952.1636
1.3538964,32.0,5864.03166103363,-6938.9014,949.24994
1.3940444,32.0,5877.243583440781,-6318.7896,934.39984
1.391764,32.0,5889.362961530685,-6329.2275,933.6629
1.4210048,32.0,5902.443657875061,-5872.861,943.1847
1.3608108,32.0,5915.332106590271,-6739.9976,934.9125
1.398565,32.0,5928.246300935745,-6159.7163,933.85767
1.3583015,32.0,5941.70437669754,-6731.767,947.5174
1.3831706,32.0,5955.12686085701,-6341.7495,946.1809
1.3871825,32.0,5968.429431438446,-6259.7593,932.7098
1.3473679,32.0,5981.817640781403,-6823.605,962.71857
1.4204385,32.0,5994.991804599762,-5726.676,941.3285
1.3748132,32.0,6007.619366407394,-6374.736,949.36084
1.3445532,32.0,6020.338807106018,-6796.0493,970.9193
1.3490875,32.0,6033.7459926605225,-6706.7427,959.0842
1.2880392,32.0,6047.219826698303,-7579.047,944.0821
1.3174386,32.0,6060.643223524094,-7128.937,951.14594
1.335568,32.0,6073.995547056198,-6843.267,934.03467
1.3042339,32.0,6087.308901548386,-7279.219,967.5522
1.3775094,32.0,6100.591779708862,-6189.422,937.3293
1.3266276,32.0,6113.985394477844,-6908.893,943.4872
1.3725159,32.0,6127.42308139801,-6219.2295,934.7725
1.356239,32.0,6140.683546304703,-6434.6875,956.76013
1.3842804,32.0,6153.882968187332,-6006.523,946.0338
1.3896232,32.0,6167.098490476608,-5906.7637,928.9252
1.3799655,32.0,6180.491568803787,-6025.7944,947.9441
1.3534932,32.0,6194.022834300995,-6387.234,943.33954
1.3452998,32.0,6207.0443341732025,-6485.0796,952.07495
