#{"t_start": 1615205539.1109385}
r,l,t,rew_unnormalized,forces
1.6840497,32.0,618.7380678653717,-145789.7,1059.8281
1.6134866,32.0,631.1952712535858,-148922.16,1069.7278
1.5036576,32.0,643.4296514987946,-154036.56,1073.23
1.6546528,32.0,655.7524466514587,-143648.38,1065.1335
1.7224149,32.0,667.9871215820312,-138258.27,1069.7668
1.7989511,32.0,680.3524670600891,-132306.2,1059.8215
2.137768,32.0,692.6123657226562,-110910.9,1021.1209
1.661457,32.0,704.1333203315735,-137624.61,1065.3536
1.9125168,32.0,716.1559975147247,-121609.07,1060.7909
2.078496,32.0,728.7505924701691,-110612.41,1042.0323
2.1106586,32.0,741.1408312320709,-107576.5,1039.4498
2.2042794,32.0,753.6328220367432,-100806.14,1043.5295
2.7660356,32.0,766.2516531944275,-67159.6,993.7731
2.4688172,32.0,778.4721534252167,-82694.336,1019.9888
2.5738108,32.0,790.9926285743713,-75557.9,1016.68414
2.7485425,32.0,803.5591893196106,-64356.797,1003.54736
2.730996,32.0,816.0011382102966,-64027.945,1006.3948
2.5524952,32.0,828.5313992500305,-72616.02,1029.3888
2.5272348,32.0,840.8872966766357,-72841.6,1029.762
2.5455146,32.0,853.3766655921936,-70645.484,1042.829
2.4885864,32.0,865.925618648529,-72687.05,1022.65063
2.9409313,32.0,878.4413080215454,-47147.51,990.48724
2.6748421,32.0,891.1406810283661,-60192.816,1025.5747
2.8286068,32.0,903.8105943202972,-50858.004,994.6326
2.8226163,32.0,916.2541584968567,-50114.824,1006.8449
2.8871746,32.0,928.9271495342255,-45522.95,1001.28107
2.7920206,32.0,941.3456981182098,-49494.594,1022.163
2.8675044,32.0,953.7294397354126,-44543.844,1004.39594
2.8809676,32.0,966.1573326587677,-42838.49,1017.155
2.9040022,32.0,978.6298546791077,-40608.906,1004.0676
2.818261,32.0,991.3083171844482,-44022.363,1036.1807
3.1382563,32.0,1003.6761164665222,-26857.26,975.1605
3.0413177,32.0,1016.1618621349335,-30723.102,993.65063
2.9461656,32.0,1028.6834671497345,-34530.688,998.8711
2.9878488,32.0,1041.3462011814117,-31524.14,980.2347
2.9976697,32.0,1053.8424036502838,-30097.85,994.75854
2.9700055,32.0,1066.2010715007782,-30565.322,991.19305
3.0835102,32.0,1078.7902293205261,-24115.664,976.5154
2.9924293,32.0,1091.3585164546967,-27666.43,986.96466
2.9219701,32.0,1103.8346028327942,-30222.88,984.0307
3.0145419,32.0,1115.6321151256561,-24933.346,986.2396
3.0092869,32.0,1127.6583051681519,-24352.893,991.95294
2.9815485,32.0,1139.7660856246948,-24872.777,986.96045
2.9379683,32.0,1152.0942912101746,-26142.074,1008.37115
2.7612667,32.0,1164.428108215332,-33675.42,1017.00244
2.8054366,32.0,1176.2726366519928,-30886.0,1012.0305
2.981958,32.0,1188.3682806491852,-21946.7,974.36646
2.8348603,32.0,1200.6343176364899,-28017.59,976.7723
2.7739382,32.0,1212.9736711978912,-30119.312,1006.25494
2.781967,32.0,1225.3698275089264,-29111.865,995.1447
2.8426132,32.0,1237.764611005783,-25670.848,995.48334
2.8550892,32.0,1250.1625127792358,-24421.77,974.0185
2.827695,32.0,1262.437527179718,-24992.846,1005.7111
2.8571959,32.0,1274.1333117485046,-23031.215,996.4014
2.830676,32.0,1286.4745602607727,-23564.123,1012.1563
2.7831948,32.0,1298.8837747573853,-25057.574,1004.3181
2.8986773,32.0,1311.356766462326,-19335.846,971.30884
2.8785446,32.0,1323.8463525772095,-19617.568,984.6943
2.7123945,32.0,1336.3755645751953,-26301.055,1009.2484
2.879233,32.0,1348.6394736766815,-18438.873,976.56195
2.7535532,32.0,1361.199788570404,-23329.285,1017.9855
2.7160819,32.0,1373.3773884773254,-24369.107,1014.47034
2.7879477,32.0,1385.9995770454407,-20729.207,1010.9715
2.7752013,32.0,1398.5509023666382,-20734.828,1008.4043
2.77256,32.0,1411.3169929981232,-20312.795,998.09314
2.7717855,32.0,1423.318766117096,-19810.97,1011.0009
2.674003,32.0,1436.1763598918915,-23439.357,1010.7136
2.7922144,32.0,1448.9978728294373,-17948.982,1008.08795
2.7486565,32.0,1461.77601313591,-19252.252,994.8642
2.7533507,32.0,1474.295616865158,-18565.78,997.78986
2.7685118,32.0,1486.7526264190674,-17435.105,983.7944
2.7286315,32.0,1498.6030187606812,-18606.232,1015.15625
2.6675189,32.0,1510.8524248600006,-20657.006,1012.3599
2.743678,32.0,1523.2118425369263,-17054.627,977.4739
2.718548,32.0,1535.7246379852295,-17618.9,1009.1038
2.6966398,32.0,1548.2514262199402,-18057.895,989.21454
2.6204998,32.0,1560.7376689910889,-20680.164,993.53564
2.5936058,32.0,1572.9393208026886,-21352.838,1015.41943
2.6706045,32.0,1585.3676764965057,-17833.367,988.6883
2.6523652,32.0,1597.8705887794495,-18143.016,995.9815
2.597107,32.0,1609.9119732379913,-19921.63,998.2444
2.6772473,32.0,1622.2534713745117,-16304.456,978.5951
2.6640182,32.0,1634.871614933014,-16429.361,993.11
2.661984,32.0,1647.3975429534912,-16093.129,996.07245
2.6120384,32.0,1660.2515676021576,-17661.371,1005.9847
2.5935748,32.0,1673.1955215930939,-17989.035,1022.2607
2.5708015,32.0,1685.954138994217,-18505.586,1000.80493
2.6220217,32.0,1698.7087502479553,-16128.169,977.29456
2.634745,32.0,1711.7379748821259,-15251.831,986.7042
2.5414386,32.0,1724.45055270195,-18499.35,1012.68665
2.5238376,32.0,1736.3642809391022,-18811.715,1005.6625
2.538663,32.0,1749.251772403717,-17883.488,1001.0518
2.5281515,32.0,1762.109740972519,-17929.07,1003.2082
2.5189064,32.0,1775.472827911377,-17941.322,1004.0559
2.5213382,32.0,1788.1769366264343,-17505.127,972.59375
2.583094,32.0,1800.7610828876495,-14819.878,971.9003
2.5317109,32.0,1813.5208685398102,-16425.3,985.1867
2.5192475,32.0,1826.507968902588,-16560.672,994.6663
2.502579,32.0,1839.3389179706573,-16854.873,990.81866
2.4617224,32.0,1852.276284456253,-18067.484,966.84375
2.3597171,32.0,1864.7357230186462,-21551.34,978.4025
2.5344918,32.0,1877.317881345749,-14752.035,991.0171
2.5522556,32.0,1889.6094825267792,-13773.791,973.948
2.4514167,32.0,1902.6411764621735,-17183.426,993.3875
2.477895,32.0,1915.761447429657,-15904.558,994.47046
2.3942554,32.0,1929.0296785831451,-18665.953,995.0022
2.486413,32.0,1942.2755708694458,-15012.107,990.6277
2.5004225,32.0,1955.3364055156708,-14209.714,986.23376
2.4841998,32.0,1968.1473641395569,-14507.539,972.79834
2.4924512,32.0,1981.1385502815247,-13912.985,974.69696
2.3910632,32.0,1994.0563380718231,-17290.838,997.44415
2.4351792,32.0,2007.4986743927002,-15426.473,994.64526
2.4600978,32.0,2020.9580714702606,-14258.932,998.5834
2.469074,32.0,2034.3555805683136,-13662.871,995.214
2.4283266,32.0,2047.7190461158752,-14837.655,1004.2506
2.3753312,32.0,2062.4283521175385,-16450.467,995.67523
2.4194062,32.0,2075.0637753009796,-14634.206,1001.87726
2.4210048,32.0,2087.978898048401,-14306.015,997.4453
2.4293413,32.0,2101.6897189617157,-13755.707,992.3097
2.3875854,32.0,2114.871837615967,-14960.584,973.19305
2.3857174,32.0,2128.2578043937683,-14778.49,989.8875
2.3833034,32.0,2141.3934247493744,-14615.356,996.2463
2.375981,32.0,2154.8436295986176,-14623.215,983.8936
2.3481092,32.0,2168.169575691223,-15341.66,998.4893
2.2913575,32.0,2181.4253330230713,-17071.502,995.9073
2.3555236,32.0,2194.6521785259247,-14618.605,998.3887
2.3683407,32.0,2207.9944446086884,-13949.894,973.0918
2.3646164,32.0,2221.2056176662445,-13835.013,1001.1756
2.362002,32.0,2234.439121723175,-13695.251,986.9455
2.3300903,32.0,2247.541139125824,-14559.135,998.0743
2.297244,32.0,2260.771827697754,-15444.795,998.31244
2.3690572,32.0,2274.2960336208344,-12790.276,986.81696
2.337697,32.0,2287.550007581711,-13626.894,990.51587
2.2601876,32.0,2300.7927708625793,-16026.974,1009.88086
2.286699,32.0,2314.0497794151306,-14920.486,980.65765
2.2687216,32.0,2327.4187395572662,-15306.86,993.12
2.2745407,32.0,2340.811842441559,-14902.008,985.61475
2.2260895,32.0,2354.0285770893097,-16310.1875,999.09106
2.1779013,32.0,2367.5388703346252,-17727.209,995.7371
2.3718286,32.0,2380.7465822696686,-11075.442,973.5975
2.2327764,32.0,2393.861722946167,-15475.488,1001.7143
2.2856264,32.0,2406.9564349651337,-13527.974,1023.2775
2.2685637,32.0,2420.1877961158752,-13887.946,995.51013
2.289371,32.0,2433.3554203510284,-13006.805,997.9132
2.285467,32.0,2446.5532093048096,-12941.187,996.94666
2.2179167,32.0,2459.864495038986,-14956.839,982.95
2.1919422,32.0,2473.0978832244873,-15613.157,996.71594
2.1760497,32.0,2486.3848600387573,-15945.343,998.0521
2.2566857,32.0,2499.5749654769897,-13140.924,981.2042
2.224407,32.0,2512.6956617832184,-14000.644,985.28485
2.2065136,32.0,2526.004733324051,-14395.789,1009.1841
2.2367418,32.0,2539.1968564987183,-13237.88,995.86053
2.2329714,32.0,2552.847286462784,-13176.232,990.60864
2.2280388,32.0,2566.0046756267548,-13155.566,1009.3253
2.163623,32.0,2579.360753059387,-15035.309,1000.4338
2.163253,32.0,2592.6308472156525,-14882.634,980.3322
2.2171264,32.0,2605.806549310684,-12989.397,1019.88763
2.1192226,32.0,2618.858131170273,-15927.421,1025.6427
2.2155044,32.0,2632.055473089218,-12716.0,1003.19775
2.1741216,32.0,2645.4060006141663,-13850.035,1000.8664
2.1686249,32.0,2658.877165079117,-13855.099,1014.5988
2.1592133,32.0,2672.0687041282654,-13984.92,1009.1535
2.1929364,32.0,2685.2956590652466,-12766.638,997.70135
1.9459627,32.0,2698.5496895313263,-20335.105,1013.73846
2.094571,32.0,2711.649091720581,-15542.836,1006.57556
2.1457021,32.0,2724.75670337677,-13791.742,1003.66205
2.1390998,32.0,2737.8052020072937,-13836.796,1020.9391
2.1060069,32.0,2751.057058572769,-14708.754,1012.36163
2.1445668,32.0,2764.618007183075,-13366.387,993.29694
2.1762512,32.0,2777.906238555908,-12233.214,984.3262
2.1490834,32.0,2790.9502222537994,-12911.645,1013.70917
2.0912862,32.0,2804.384690761566,-14537.67,1029.9485
2.1061203,32.0,2817.9001002311707,-13933.139,997.6756
2.0403528,32.0,2831.298224925995,-15799.403,1035.9988
2.1058433,32.0,2844.8009674549103,-13661.126,1015.0238
2.137893,32.0,2858.173108100891,-12534.48,993.41595
2.140439,32.0,2871.4156193733215,-12308.767,1007.0253
2.1039135,32.0,2884.853944301605,-13272.428,1008.617
2.118266,32.0,2898.4956941604614,-12697.412,1028.5759
2.0839753,32.0,2912.046717405319,-13593.371,1018.0504
2.1200461,32.0,2925.220598459244,-12363.885,995.8805
2.1693866,32.0,2938.4312500953674,-10742.295,987.0463
2.12988,32.0,2951.8130729198456,-11785.039,982.2922
2.0818784,32.0,2965.404745578766,-13081.579,1000.035
2.0562897,32.0,2978.5352096557617,-13709.716,1002.00806
2.0995135,32.0,2991.7069182395935,-12286.572,987.7961
1.9999787,32.0,3005.1174488067627,-15112.537,1008.43494
2.0339866,32.0,3018.5332748889923,-13977.813,1010.5374
2.1108074,32.0,3031.839420080185,-11570.375,986.13763
2.0382228,32.0,3044.998155117035,-13581.829,999.1978
2.120142,32.0,3058.177713394165,-11039.295,995.0761
2.0977535,32.0,3071.2608342170715,-11563.207,999.5243
2.1025045,32.0,3084.405299425125,-11294.335,999.9341
2.0323799,32.0,3097.4759640693665,-13222.094,1012.0683
2.0909026,32.0,3111.0899500846863,-11384.062,990.3368
2.0818658,32.0,3124.3623144626617,-11522.657,993.10474
2.0868948,32.0,3137.4931354522705,-11250.111,985.5304
2.1016297,32.0,3150.5895822048187,-10695.188,973.7912
2.086794,32.0,3163.6473479270935,-11002.376,1007.63055
2.0331426,32.0,3176.912425994873,-12434.488,1004.96564
1.9599519,32.0,3190.4287416934967,-14422.887,997.0054
2.0769656,32.0,3203.715832233429,-10936.929,987.2539
2.0758395,32.0,3217.078405857086,-10845.693,986.3831
2.0715506,32.0,3230.2678549289703,-10852.704,980.4593
2.0220466,32.0,3243.4230558872223,-12150.71,1007.1032
2.0269732,32.0,3256.3822016716003,-11892.395,1028.232
1.9904265,32.0,3269.901755809784,-12824.653,1018.22815
2.013655,32.0,3283.33518242836,-12052.2,989.786
1.9429256,32.0,3296.629331588745,-13952.298,1007.3166
2.0510714,32.0,3309.8818542957306,-10768.247,977.15607
2.0397675,32.0,3323.348380088806,-10975.285,1000.327
2.0656614,32.0,3336.594334125519,-10131.432,982.23474
1.9787521,32.0,3349.715170145035,-12470.129,1004.97327
2.0460825,32.0,3362.952334165573,-10463.518,997.7554
2.0080025,32.0,3376.186959028244,-11426.937,992.7215
2.0070975,32.0,3389.415206670761,-11342.903,1029.3578
2.064871,32.0,3402.960199356079,-9615.8955,985.96063
2.0177946,32.0,3416.406263589859,-10822.72,984.2915
2.0168135,32.0,3429.7151300907135,-10746.16,985.5619
2.021154,32.0,3443.4867985248566,-10516.946,973.97174
2.0041764,32.0,3456.841653585434,-10883.716,1006.8388
2.0109653,32.0,3470.515286922455,-10590.878,1009.44745
2.0058022,32.0,3484.053815126419,-10627.42,994.34595
1.9723859,32.0,3497.390886068344,-11450.678,1015.03345
2.0123758,32.0,3510.5675995349884,-10243.029,987.6626
2.012684,32.0,3523.637714624405,-10132.256,967.0974
2.0007443,32.0,3537.80446767807,-10361.07,988.54315
1.9647231,32.0,3551.4199154376984,-11248.464,1003.4357
2.0109293,32.0,3564.4094653129578,-9882.642,976.92334
1.9746743,32.0,3577.2835009098053,-10775.935,1002.98737
2.0072677,32.0,3590.636049747467,-9788.499,999.7304
1.9715724,32.0,3604.0240988731384,-10660.926,989.7713
1.9358486,32.0,3617.4323554039,-11536.723,1015.2801
1.9625796,32.0,3630.4365684986115,-10715.356,977.6127
1.9257094,32.0,3643.5864453315735,-11620.682,1011.8376
1.8827853,32.0,3656.2709815502167,-12688.775,1016.7991
1.9643284,32.0,3669.6487777233124,-10395.82,1010.007
1.9122756,32.0,3682.8155360221863,-11707.918,1027.3258
1.9383351,32.0,3696.397658586502,-10911.253,991.12646
1.8896478,32.0,3709.418402671814,-12129.769,1018.19086
1.916635,32.0,3722.248992919922,-11316.095,996.8061
1.902437,32.0,3735.2516577243805,-11606.656,1004.9375
1.8697041,32.0,3748.680065870285,-12393.182,993.5491
1.8936185,32.0,3761.420990228653,-11668.47,1006.23016
1.9518093,32.0,3773.975741147995,-10030.161,995.1286
1.9246353,32.0,3787.549524784088,-10664.598,999.93634
1.9107568,32.0,3800.600255012512,-10944.381,986.9205
1.9355791,32.0,3814.190464735031,-10197.337,981.12213
1.9199347,32.0,3827.8658080101013,-10524.47,1008.1502
1.8896145,32.0,3841.3455736637115,-11242.635,1000.05963
1.8895334,32.0,3854.8218355178833,-11159.17,992.06287
1.9593787,32.0,3868.0543756484985,-9234.673,972.51624
1.9289742,32.0,3881.30979514122,-9946.468,979.20624
1.8978229,32.0,3894.3321940898895,-10679.563,992.02576
1.9023502,32.0,3907.5850529670715,-10476.485,983.98157
1.9788327,32.0,3921.0902321338654,-8394.142,978.6579
1.9244701,32.0,3934.4071831703186,-9729.733,976.0323
1.8753818,32.0,3947.739902973175,-10928.89,1001.20703
1.9595742,32.0,3960.995007753372,-8652.917,971.3443
1.8607804,32.0,3974.282193660736,-11136.865,997.479
1.8674763,32.0,3987.391590356827,-10886.347,1016.48376
1.9607478,32.0,4000.9854004383087,-8387.149,956.21515
1.9222151,32.0,4014.8218116760254,-9302.348,990.89734
1.9431889,32.0,4028.625284910202,-8680.176,983.8075
1.9375625,32.0,4042.0490317344666,-8745.137,1002.9492
1.9032725,32.0,4055.4905264377594,-9547.305,982.6832
1.8436474,32.0,4068.935515165329,-11003.095,1000.31665
1.8888136,32.0,4082.613581418991,-9766.169,969.0643
1.852709,32.0,4096.338917970657,-10616.579,993.99554
1.9306477,32.0,4110.24874663353,-8543.947,977.2127
1.8659931,32.0,4123.717613697052,-10119.292,997.9151
1.8542705,32.0,4137.460831165314,-10342.037,1003.57764
1.8430344,32.0,4151.078826904297,-10555.119,1004.36804
1.8645024,32.0,4164.717061758041,-9934.547,979.0288
1.9403986,32.0,4177.9472687244415,-7931.2744,967.611
1.8536994,32.0,4191.071853876114,-10053.371,989.67053
1.8729053,32.0,4203.644634962082,-9497.517,996.8984
1.8785946,32.0,4216.498611688614,-9277.092,976.6371
1.9033532,32.0,4229.274911403656,-8581.101,989.46936
1.8158107,32.0,4241.958608150482,-10713.379,993.8122
1.8848059,32.0,4254.428874731064,-8906.512,969.2227
1.8867216,32.0,4266.567150592804,-8783.121,977.7981
1.9321725,32.0,4279.001682758331,-7571.788,958.55005
1.8452172,32.0,4291.308537244797,-9677.333,990.3689
1.8064777,32.0,4303.6357226371765,-10574.021,987.581
1.842169,32.0,4316.010107517242,-9616.0625,990.39136
1.894666,32.0,4328.429888010025,-8236.434,971.67737
1.8306313,32.0,4340.789885044098,-9760.783,990.6534
1.8445249,32.0,4353.1304042339325,-9347.798,960.435
1.7983317,32.0,4365.559692621231,-10424.633,995.2311
1.8730443,32.0,4378.170562028885,-8506.668,971.3675
1.821331,32.0,4390.617018461227,-9717.785,977.98737
1.8770773,32.0,4403.022731781006,-8273.201,979.4194
1.8353186,32.0,4415.471486330032,-9234.931,977.1465
1.8911206,32.0,4427.8945434093475,-7793.6235,964.78296
1.8613449,32.0,4440.532793045044,-8456.934,961.8128
1.7744668,32.0,4452.852845430374,-10527.094,974.28094
1.8563353,32.0,4464.909132003784,-8451.792,963.77856
1.8320781,32.0,4476.522672891617,-8980.942,993.9054
1.7960511,32.0,4488.984655857086,-9797.003,985.3243
1.8542366,32.0,4501.717391490936,-8312.73,977.37427
1.8183254,32.0,4514.26570558548,-9124.676,954.51416
1.8313277,32.0,4526.886024951935,-8743.892,978.8395
1.7826732,32.0,4539.359190702438,-9862.451,1006.7447
1.7679793,32.0,4551.746960401535,-10158.119,1003.1384
1.791104,32.0,4564.187043905258,-9534.763,1022.9908
1.820331,32.0,4576.519690275192,-8764.843,963.0271
1.8435785,32.0,4589.217944860458,-8140.031,983.73303
1.7795814,32.0,4601.412691354752,-9623.255,984.90375
1.7601638,32.0,4613.825534582138,-10032.2,1001.0066
1.8035579,32.0,4626.1917843818665,-8925.999,989.94354
1.7660744,32.0,4638.630334615707,-9765.651,989.3293
1.7913961,32.0,4650.633928060532,-9098.639,994.2112
1.8468758,32.0,4663.441448688507,-7706.4736,972.97455
1.7959001,32.0,4676.383364915848,-8866.973,959.51013
1.8377963,32.0,4688.776508569717,-7805.1655,964.4197
1.8236623,32.0,4701.416229724884,-8082.2954,988.6984
1.8093625,32.0,4713.705395698547,-8362.939,965.00287
1.7745421,32.0,4726.196365594864,-9133.383,994.245
1.7266059,32.0,4739.012864589691,-10215.943,1005.99023
1.7563219,32.0,4751.561292171478,-9452.707,1004.60236
1.8186015,32.0,4763.956328630447,-7918.082,970.5343
1.6997927,32.0,4776.594582557678,-10678.468,976.245
1.7395021,32.0,4789.350997686386,-9680.656,973.6768
1.7888259,32.0,4801.945793390274,-8459.184,1000.9439
1.769635,32.0,4814.4976098537445,-8854.86,973.36804
1.7001985,32.0,4827.293445110321,-10436.593,1028.1251
1.7680131,32.0,4840.043046951294,-8785.078,966.00494
1.7842451,32.0,4852.467995882034,-8347.075,1003.71814
1.7866163,32.0,4864.946126699448,-8234.701,974.8654
1.7577689,32.0,4877.35941696167,-8855.258,993.1883
1.7752254,32.0,4889.2683346271515,-8392.526,988.65295
1.7864747,32.0,4900.910868406296,-8073.659,982.06195
1.7358834,32.0,4912.587235212326,-9200.893,989.64435
1.74785,32.0,4924.583745241165,-8867.227,994.6714
1.7929767,32.0,4936.955700874329,-7763.1367,965.4715
1.8031154,32.0,4949.407642126083,-7473.6177,982.4016
1.7577237,32.0,4961.837425231934,-8472.296,983.6961
1.7599107,32.0,4974.301554918289,-8368.966,974.5252
1.7599852,32.0,4986.831708192825,-8314.537,979.4459
1.7557052,32.0,4999.066410541534,-8360.529,981.1384
1.7224975,32.0,5011.856686830521,-9075.432,1000.29047
1.7661978,32.0,5024.594504356384,-8015.26,971.10034
1.7681252,32.0,5037.358172416687,-7919.094,971.92114
1.7502577,32.0,5049.606058359146,-8275.574,960.011
1.7712777,32.0,5061.216938495636,-7742.2026,997.3289
1.7068129,32.0,5073.83563041687,-9170.725,980.39294
1.7376184,32.0,5086.424378871918,-8415.508,988.90515
1.7743126,32.0,5098.884505271912,-7523.034,950.7664
1.7598212,32.0,5111.356924772263,-7803.1367,986.0554
1.727385,32.0,5123.884392499924,-8493.473,998.6909
1.697919,32.0,5136.256287813187,-9117.836,971.48444
1.7458382,32.0,5148.644835472107,-7974.642,976.704
1.7334094,32.0,5161.365530729294,-8208.912,992.8759
1.7158079,32.0,5174.12704873085,-8558.909,980.94366
1.7072276,32.0,5186.521265029907,-8705.872,954.7015
1.7362437,32.0,5199.201568841934,-7999.76,973.46967
1.7098951,32.0,5212.16775727272,-8547.761,986.7072
1.7330116,32.0,5224.257391691208,-7975.0986,965.5355
1.710411,32.0,5236.8399312496185,-8438.796,975.1139
1.7132819,32.0,5249.808489084244,-8325.916,982.36725
1.7295071,32.0,5262.444171667099,-7912.308,986.62195
1.7397263,32.0,5275.3428654670715,-7633.4546,957.2668
1.6683956,32.0,5288.405561685562,-9188.911,971.4283
1.6353219,32.0,5301.183386087418,-9888.027,973.5603
1.7269638,32.0,5313.939924240112,-7785.983,966.7672
1.7480323,32.0,5326.257762670517,-7266.1855,952.07794
1.6405072,32.0,5339.365545749664,-9626.803,1005.2418
1.721886,32.0,5352.837749004364,-7762.3413,983.1143
1.6755905,32.0,5366.830285787582,-8750.128,991.0248
1.652314,32.0,5380.059772729874,-9223.479,988.1488
1.6710417,32.0,5393.148233175278,-8762.55,988.5873
1.6925671,32.0,5406.036185979843,-8239.386,989.28314
1.7000799,32.0,5418.882032871246,-8026.4736,985.88226
1.6989828,32.0,5431.70849108696,-8005.895,982.5779
1.6296672,32.0,5444.387758970261,-9499.462,999.49243
1.7073299,32.0,5457.332677364349,-7735.8257,974.2285
1.6814853,32.0,5470.101274490356,-8261.211,990.7536
1.6985598,32.0,5482.915726423264,-7840.7207,1002.5374
1.716566,32.0,5495.634719848633,-7398.872,983.851
1.7017603,32.0,5508.794789791107,-7682.1094,960.5008
1.7196597,32.0,5522.018694639206,-7243.4463,970.505
1.7028497,32.0,5535.485536575317,-7568.6357,989.57733
1.724944,32.0,5548.288125991821,-7039.6294,980.091
1.6733357,32.0,5561.450766086578,-8128.3564,980.74994
1.6543869,32.0,5574.533232927322,-8501.402,988.2805
1.6167737,32.0,5588.011249065399,-9282.651,1016.8007
1.6562018,32.0,5600.771300077438,-8379.052,984.1146
1.6887865,32.0,5613.602369070053,-7624.595,957.6975
1.727385,32.0,5626.614200592041,-6740.2104,945.4771
1.6852355,32.0,5639.131895065308,-7616.127,954.9344
1.6460456,32.0,5652.174107789993,-8427.787,964.6463
1.6766666,32.0,5665.4696226119995,-7719.449,958.3649
1.6204143,32.0,5678.609441280365,-8901.523,955.2798
1.6482377,32.0,5691.6486213207245,-8256.985,995.622
1.635194,32.0,5704.741703510284,-8498.713,950.7244
1.6558483,32.0,5717.55695438385,-8012.15,971.5017
1.6115451,32.0,5729.978951454163,-8928.452,969.25977
1.6609558,32.0,5742.508869886398,-7822.727,979.82446
1.6674963,32.0,5754.482832431793,-7640.669,1002.69763
1.6740198,32.0,5767.437963962555,-7460.0923,964.2484
1.630097,32.0,5780.455248832703,-8365.582,968.1959
1.6941857,32.0,5793.441323041916,-6947.841,948.5679
1.6004174,32.0,5806.158740997314,-8921.848,1003.3388
1.6310937,32.0,5818.742414712906,-8225.267,974.84265
1.6635983,32.0,5831.526434659958,-7489.4883,968.34644
1.6483412,32.0,5844.423401355743,-7776.7495,974.71375
1.645238,32.0,5857.118852853775,-7804.429,979.50195
1.6751381,32.0,5869.797903060913,-7126.3765,956.78796
1.6073532,32.0,5882.688604593277,-8533.549,978.1613
1.6296626,32.0,5895.444367170334,-8020.783,983.0857
1.6434474,32.0,5908.333842039108,-7688.9673,956.4935
1.6225199,32.0,5921.520119667053,-8095.841,958.7045
1.6462609,32.0,5934.306685209274,-7553.596,978.5203
1.5792243,32.0,5946.92714548111,-8939.127,992.1404
1.6528618,32.0,5959.711614608765,-7340.6055,948.36053
1.6374936,32.0,5972.657352924347,-7628.683,951.11304
1.6164478,32.0,5985.695670366287,-8036.6265,976.71265
1.5735239,32.0,5998.564413309097,-8906.754,967.08765
1.6472262,32.0,6011.14194393158,-7313.487,968.80975
1.5991721,32.0,6023.611319303513,-8291.019,971.502
1.6234926,32.0,6036.468243598938,-7741.4756,963.72144
1.6471295,32.0,6049.35382437706,-7207.03,972.5363
1.6215067,32.0,6062.03634595871,-7709.317,975.4836
1.6456805,32.0,6074.83500957489,-7165.3926,945.01263
1.6180528,32.0,6087.447268247604,-7707.241,954.665
1.6419827,32.0,6100.244668245316,-7171.3735,969.7168
1.6653408,32.0,6113.230354547501,-6644.9004,953.6531
1.608585,32.0,6125.965911865234,-7795.712,965.19165
1.6424344,32.0,6138.601800918579,-7052.07,947.47144
1.6191416,32.0,6151.557095527649,-7502.1655,962.666
1.6494733,32.0,6164.447825193405,-6834.8154,954.4879
1.6158794,32.0,6177.386985063553,-7498.6987,963.4632
1.6853011,32.0,6190.233720541,-6018.9043,951.74854
1.5991651,32.0,6202.4751489162445,-7773.1235,977.1188
1.5913439,32.0,6214.742098093033,-7900.935,997.5882
1.5837818,32.0,6227.430619478226,-8024.072,976.6719
1.6413928,32.0,6240.35374045372,-6795.3013,965.50037
1.6041727,32.0,6253.318848371506,-7531.344,969.8967
1.5928425,32.0,6265.95125079155,-7730.4907,952.03656
1.5531831,32.0,6277.928186893463,-8517.6875,971.09784
1.5523518,32.0,6290.669176340103,-8501.047,986.00104
1.6634707,32.0,6303.241268396378,-6175.721,915.8069
1.5805408,32.0,6315.785420894623,-7849.186,966.18304
1.6297808,32.0,6327.900992393494,-6803.2876,960.42896
1.632997,32.0,6340.552757740021,-6702.321,950.22876
1.638903,32.0,6352.360188961029,-6547.2363,953.9199
1.6400366,32.0,6364.365040779114,-6489.4087,939.6515
1.6256908,32.0,6377.195903301239,-6749.6973,933.1432
1.6270975,32.0,6389.453468322754,-6686.6694,951.00995
1.5766602,32.0,6402.316036701202,-7684.8633,951.15717
1.6541904,32.0,6414.604888916016,-6067.8633,925.6813
1.636764,32.0,6427.236277103424,-6389.803,954.4203
1.5304227,32.0,6439.622163772583,-8524.418,990.4735
1.6111443,32.0,6452.249486207962,-6848.926,973.8671
1.5915608,32.0,6464.996159315109,-7214.71,977.2416
1.5893179,32.0,6477.978983163834,-7228.861,937.2782
1.5884248,32.0,6490.889206647873,-7213.824,950.85205
1.593679,32.0,6503.716886281967,-7074.873,942.3036
1.6083827,32.0,6516.569496870041,-6745.922,948.2729
1.605483,32.0,6528.801117658615,-6771.9688,948.1465
1.5881441,32.0,6541.6435983181,-7091.002,951.3526
1.565886,32.0,6554.4264323711395,-7509.27,952.2349
1.5820209,32.0,6566.872263908386,-7152.3105,970.0778
1.5707179,32.0,6578.886891365051,-7348.6157,967.7888
1.5564951,32.0,6591.3528208732605,-7603.2896,947.98206
1.5507361,32.0,6604.326115608215,-7689.634,961.01556
1.5643445,32.0,6616.911846637726,-7385.0483,961.0371
1.5523218,32.0,6629.776620149612,-7596.1895,975.87646
1.5870796,32.0,6642.636988401413,-6868.2837,968.1397
1.5622346,32.0,6656.27437210083,-7335.368,965.90436
1.5937653,32.0,6669.834886550903,-6673.7075,926.4684
